Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
FV9340,Pobeda,2024-09-13,19:48:56,48
U66900,Nordwind,2024-04-08,13:26:22,95
WZ3554,S7 Airlines,2025-06-09,18:14:35,236
UT5055,Rossiya,2024-09-16,09:48:33,101
S77484,Ural Airlines,2024-04-16,11:11:50,107
DP8853,Utair,2025-10-26,15:42:41,107
S79066,Red Wings,2024-12-03,16:27:25,56
DP7943,Ural Airlines,2024-02-03,17:43:03,86
DP4453,Nordwind,2025-06-22,07:31:57,117
UT9779,Rossiya,2024-05-04,00:42:29,216
U66745,S7 Airlines,2024-09-21,23:00:05,129
SU2636,Aeroflot,2024-04-07,23:09:19,122
DP6068,Ural Airlines,2025-11-22,17:18:40,41
DP7277,Utair,2024-08-01,21:44:56,292
U61622,Ural Airlines,2025-05-14,09:51:04,7
S78058,Ural Airlines,2025-03-26,09:56:35,65
DP2975,Nordwind,2024-06-08,13:40:56,23
S7778,S7 Airlines,2025-08-26,20:32:25,112
S79633,Utair,2024-11-27,10:52:56,1
WZ6726,Utair,2025-05-02,04:07:25,259
DP6274,Utair,2025-09-05,04:41:34,243
S75068,Aeroflot,2024-05-06,16:38:28,49
SU457,Nordwind,2024-05-09,10:06:13,217
WZ8916,S7 Airlines,2024-12-28,21:28:56,228
N4350,Nordwind,2024-05-01,21:29:53,36
S75281,Red Wings,2024-06-18,05:08:35,116
DP7242,Utair,2024-07-15,20:59:11,60
U65067,Pobeda,2025-04-27,03:23:10,9
S78765,S7 Airlines,2024-09-23,14:58:21,170
DP1373,Aeroflot,2025-05-04,04:24:29,163
FV704,Utair,2024-06-20,22:01:45,10
DP8916,Pobeda,2025-04-09,06:42:22,116
S74445,Pobeda,2025-09-04,13:43:32,224
U61295,S7 Airlines,2024-02-20,03:49:40,27
SU3359,Aeroflot,2025-12-06,10:21:28,87
WZ4528,Nordwind,2025-07-23,02:16:26,248
DP4613,S7 Airlines,2025-02-13,12:23:39,210
SU7492,Red Wings,2025-02-21,22:47:10,282
SU6987,Pobeda,2024-01-02,18:12:50,148
WZ9905,Utair,2024-02-20,10:26:57,173
SU9495,Pobeda,2024-03-27,04:48:39,190
U69251,Red Wings,2024-06-13,12:05:04,39
WZ2178,Pobeda,2025-02-10,22:13:19,25
SU9401,Nordwind,2024-07-17,06:34:17,172
UT8942,Aeroflot,2025-11-21,21:37:48,216
UT5935,Rossiya,2024-12-05,05:00:37,13
N47876,S7 Airlines,2025-11-16,19:31:39,6
WZ8466,S7 Airlines,2024-08-13,05:23:04,279
U69689,Rossiya,2024-07-09,14:56:48,171
UT1696,S7 Airlines,2024-04-23,16:28:37,159
N49865,Ural Airlines,2025-12-26,04:50:31,274
SU3913,Red Wings,2024-12-03,14:34:45,197
UT8461,Aeroflot,2024-02-18,10:48:51,134
UT6727,Nordwind,2025-09-19,22:35:21,170
U65839,Pobeda,2025-11-28,20:45:41,79
SU4432,Utair,2024-01-16,03:12:32,40
UT5354,Utair,2024-06-26,15:45:36,95
SU103,Red Wings,2025-01-12,18:03:11,13
DP938,Rossiya,2024-03-14,23:23:40,204
U68074,Rossiya,2025-10-08,22:06:05,49
FV3784,Aeroflot,2024-08-18,15:37:49,295
U63784,S7 Airlines,2025-01-04,02:08:01,39
N46538,Rossiya,2025-06-23,16:59:20,3
DP9324,Ural Airlines,2024-04-15,09:34:33,81
S75332,Nordwind,2024-12-15,22:56:30,295
FV2873,S7 Airlines,2024-08-04,08:08:56,236
SU6203,Nordwind,2024-01-24,05:15:20,299
S71222,Nordwind,2025-12-11,09:31:48,22
WZ8521,Ural Airlines,2025-11-10,19:32:55,135
WZ3690,Utair,2024-01-04,05:29:53,11
S73156,Aeroflot,2024-06-24,07:01:08,74
S75533,Aeroflot,2025-11-14,04:04:08,48
U64780,Rossiya,2024-02-09,17:23:44,141
DP7621,Ural Airlines,2024-08-28,15:15:11,36
FV3926,Ural Airlines,2024-08-25,05:08:17,19
WZ9036,Rossiya,2024-11-27,01:44:44,247
DP1873,Aeroflot,2025-01-07,06:05:05,123
DP7867,Utair,2024-10-19,07:18:21,212
WZ3107,Rossiya,2025-03-28,20:00:00,214
DP2964,Ural Airlines,2024-10-14,02:47:34,259
SU5273,Nordwind,2025-09-11,05:22:17,122
UT276,Pobeda,2025-02-03,15:25:48,189
SU8569,Rossiya,2025-07-20,11:27:16,201
WZ8759,Pobeda,2024-03-10,08:55:08,241
DP4242,Nordwind,2024-02-15,22:16:38,252
S77660,Ural Airlines,2025-09-13,08:30:11,200
WZ9907,Utair,2024-09-04,13:28:56,256
SU8403,Ural Airlines,2024-05-01,20:54:17,80
FV8478,Utair,2025-02-10,05:01:25,206
DP9517,Rossiya,2025-06-19,06:27:26,97
DP3059,Aeroflot,2025-07-08,16:48:55,137
FV8769,Aeroflot,2024-09-17,23:26:31,188
SU5381,Utair,2025-10-24,00:43:53,1
UT5122,Utair,2025-04-04,08:34:43,174
N48583,S7 Airlines,2025-08-22,06:46:25,78
U67445,Aeroflot,2024-07-17,19:30:44,58
N46363,Utair,2025-05-18,22:23:20,252
UT2434,Red Wings,2025-11-21,20:11:03,195
FV4105,Red Wings,2025-11-23,10:50:41,172
N46709,S7 Airlines,2024-01-18,12:28:41,51
UT7991,Pobeda,2025-10-03,15:22:36,39
FV2102,Aeroflot,2025-04-28,21:39:31,203
SU1332,Nordwind,2025-03-24,08:47:11,195
SU6609,Ural Airlines,2024-01-02,02:48:46,222
S73576,Utair,2024-02-16,11:50:05,21
S75024,Nordwind,2025-01-04,12:55:05,98
FV4777,Nordwind,2025-05-23,01:26:00,212
WZ4188,Pobeda,2024-09-07,08:30:33,59
S71661,Rossiya,2025-04-01,23:36:21,198
S71832,Ural Airlines,2025-03-13,01:42:46,248
FV4899,Pobeda,2024-12-03,19:04:52,103
S77481,Rossiya,2024-11-22,15:14:04,254
WZ2481,Nordwind,2025-06-10,04:39:29,146
N44433,Nordwind,2024-06-24,15:01:04,40
S71680,Pobeda,2025-05-21,16:59:18,47
UT9068,Pobeda,2025-04-01,06:33:58,107
S79678,Utair,2025-02-19,06:18:15,52
FV9699,Utair,2025-06-07,10:35:14,184
FV2274,Nordwind,2025-06-18,10:51:37,32
DP3366,Aeroflot,2024-03-17,04:41:57,261
UT3063,Aeroflot,2024-03-10,14:44:19,298
WZ1988,S7 Airlines,2024-06-09,21:50:56,289
DP1725,Ural Airlines,2025-10-14,14:34:09,159
FV6174,S7 Airlines,2025-10-01,13:18:15,260
N47479,Aeroflot,2024-11-13,00:59:32,256
N47675,Rossiya,2025-07-12,08:35:28,99
SU1030,Aeroflot,2024-01-09,19:14:33,32
N4412,Ural Airlines,2025-10-04,19:50:52,74
U63924,Ural Airlines,2025-02-04,12:35:08,89
UT7522,Aeroflot,2024-04-25,14:25:00,83
S71157,Ural Airlines,2024-08-22,15:06:00,241
S79051,Pobeda,2024-06-10,13:46:14,285
DP7870,S7 Airlines,2025-07-04,06:56:30,107
DP2357,Rossiya,2025-03-01,07:20:34,217
DP2641,Nordwind,2025-01-19,08:36:50,53
UT650,Pobeda,2025-04-26,21:37:41,73
SU5336,Aeroflot,2024-10-21,22:50:47,122
U65428,Pobeda,2024-05-03,07:28:40,39
FV718,Red Wings,2025-05-24,03:28:17,275
DP8660,S7 Airlines,2025-01-17,03:38:36,26
U61168,Nordwind,2025-02-19,09:08:30,61
DP2541,Utair,2024-07-18,17:41:41,276
WZ3399,Rossiya,2025-12-26,13:05:35,9
SU129,Pobeda,2025-08-18,17:01:45,117
FV4367,Nordwind,2025-06-12,08:50:39,119
N43108,Nordwind,2025-01-18,15:06:22,3
UT8648,S7 Airlines,2025-01-03,23:55:46,132
U63295,Nordwind,2024-02-19,13:34:18,41
SU2501,Aeroflot,2025-07-19,03:46:32,32
UT3357,Pobeda,2025-08-23,06:25:04,34
WZ5616,Rossiya,2024-06-21,16:32:03,162
DP926,Pobeda,2025-03-08,20:29:09,67
SU2903,Nordwind,2024-04-03,16:34:02,218
DP8225,Ural Airlines,2025-09-15,09:46:56,212
N42291,Nordwind,2025-08-25,11:00:29,2
N49869,Utair,2024-02-25,12:50:58,219
SU7012,S7 Airlines,2025-07-19,03:07:26,17
SU5763,Ural Airlines,2025-05-17,01:45:42,254
SU4038,Aeroflot,2025-03-01,04:15:45,266
N4661,Nordwind,2024-10-20,23:11:35,68
S71383,Nordwind,2025-06-22,04:49:08,144
UT7605,Nordwind,2024-10-07,11:02:41,282
UT2893,Rossiya,2025-06-03,08:37:20,43
WZ9173,Ural Airlines,2024-05-10,16:10:57,34
U67836,Ural Airlines,2024-02-15,18:54:37,157
UT5790,S7 Airlines,2025-06-26,15:11:39,87
WZ975,S7 Airlines,2024-02-24,23:17:04,92
N43678,Rossiya,2025-08-05,15:05:26,66
DP7729,Red Wings,2024-07-28,07:01:01,127
N42048,Red Wings,2024-04-02,17:06:45,182
N47719,Red Wings,2024-06-18,20:41:37,114
DP2333,Red Wings,2025-11-19,11:14:18,26
WZ7135,Utair,2024-06-16,22:16:01,171
N47164,S7 Airlines,2024-02-03,05:20:09,130
DP5949,Red Wings,2025-01-12,00:32:26,164
S71409,Nordwind,2025-03-10,02:59:20,16
N46778,Nordwind,2025-04-11,07:27:03,21
N47527,Pobeda,2024-03-16,07:20:02,194
WZ6043,Ural Airlines,2025-03-11,20:41:53,143
S75832,Utair,2025-01-27,01:15:55,46
N42253,Nordwind,2025-04-15,11:56:31,3
UT2818,Rossiya,2024-03-18,01:03:57,155
WZ1280,Ural Airlines,2025-01-04,02:36:28,136
U6336,Pobeda,2025-11-20,03:36:57,272
S71774,Rossiya,2024-09-28,11:10:48,188
WZ3781,Ural Airlines,2025-08-26,06:18:13,58
S7885,Rossiya,2025-03-04,17:59:43,133
UT6851,Nordwind,2024-04-14,08:34:00,75
U61246,Ural Airlines,2025-01-11,10:47:16,38
WZ1982,Nordwind,2024-06-03,07:47:18,103
S77815,Pobeda,2024-04-12,12:09:25,62
UT5064,Red Wings,2025-01-02,23:43:09,197
WZ8052,Aeroflot,2024-03-27,02:00:15,53
S78769,Rossiya,2024-08-28,03:10:59,291
UT7363,Aeroflot,2025-03-24,22:13:03,187
UT7011,Ural Airlines,2024-02-11,17:49:22,26
U69925,Aeroflot,2024-01-12,14:53:31,178
SU7559,Ural Airlines,2024-01-13,14:20:47,48
WZ5008,Utair,2024-07-23,05:01:57,27
S79860,Utair,2025-09-03,22:56:54,6
N43232,S7 Airlines,2025-12-08,08:37:56,14
DP2304,Rossiya,2025-07-12,07:19:57,190
U68859,Rossiya,2025-07-12,15:10:03,59
N46036,Rossiya,2024-01-14,15:06:02,254
WZ8368,Aeroflot,2025-04-07,22:18:32,195
FV364,Ural Airlines,2025-05-14,14:58:11,224
WZ5650,Utair,2024-09-21,15:00:07,23
SU6407,Aeroflot,2024-04-22,06:36:25,276
SU8974,Rossiya,2024-11-20,13:06:31,195
UT7668,Pobeda,2024-11-15,11:46:35,126
DP5316,Pobeda,2025-09-26,15:51:49,264
FV5051,Nordwind,2025-10-08,23:24:39,95
UT4767,Ural Airlines,2025-06-16,13:19:07,151
SU9614,S7 Airlines,2025-04-20,00:21:32,266
N46245,Aeroflot,2025-07-25,03:15:30,115
UT7365,Utair,2025-02-23,16:39:54,229
DP8821,Utair,2024-04-28,15:15:59,300
U62779,Utair,2025-12-21,06:17:56,168
WZ7839,S7 Airlines,2025-12-19,09:31:11,169
DP9058,S7 Airlines,2025-10-09,03:27:01,186
DP3667,Nordwind,2024-08-21,00:39:00,163
S74369,Aeroflot,2024-02-22,03:14:22,258
FV8463,Utair,2025-08-23,01:16:29,47
N45578,S7 Airlines,2025-09-11,16:40:59,154
U68802,Red Wings,2025-07-18,04:18:27,60
N4667,Ural Airlines,2024-05-19,04:47:12,255
U67160,Nordwind,2024-09-06,03:54:17,86
S75558,Red Wings,2025-11-06,02:28:57,237
WZ6782,Pobeda,2025-07-04,08:04:16,209
WZ4179,Rossiya,2025-06-05,00:17:25,103
SU9108,Rossiya,2025-02-06,23:59:44,218
UT3091,Ural Airlines,2024-01-14,07:01:14,242
N46639,Rossiya,2025-07-05,08:48:45,100
DP5741,Aeroflot,2025-06-08,16:06:57,136
N41605,Utair,2024-02-14,09:35:20,51
U69242,Aeroflot,2025-08-14,04:25:30,31
S7148,Ural Airlines,2024-02-19,16:24:21,266
S74612,Utair,2024-06-25,12:01:40,276
DP7288,Nordwind,2024-11-07,11:59:08,16
S75513,S7 Airlines,2024-04-13,09:15:44,233
WZ7141,Red Wings,2025-01-12,13:36:57,167
DP1610,Ural Airlines,2024-03-04,19:28:54,179
DP1614,Ural Airlines,2025-02-19,01:21:12,46
SU4142,Nordwind,2025-12-01,01:35:23,123
SU5607,Nordwind,2024-05-24,14:11:44,192
S74720,Rossiya,2025-03-03,01:42:39,279
UT2859,Aeroflot,2025-10-27,11:51:32,129
S77318,Red Wings,2025-05-25,21:39:38,113
WZ6615,Rossiya,2024-06-10,22:33:57,102
FV3115,Rossiya,2024-04-23,09:11:44,203
S78631,Rossiya,2025-07-01,21:52:11,236
S72077,Red Wings,2025-04-04,17:09:48,128
S76476,Nordwind,2025-06-21,15:26:11,34
WZ7353,Rossiya,2024-05-14,15:44:17,138
FV6658,Aeroflot,2024-09-10,02:19:47,168
DP6319,Aeroflot,2024-02-02,14:17:08,120
UT6576,Rossiya,2025-06-18,08:38:27,86
N48043,Pobeda,2024-01-13,17:35:48,158
WZ5229,Pobeda,2024-02-17,20:07:24,282
U69442,Red Wings,2025-12-05,17:42:29,18
U66618,Pobeda,2024-04-19,02:13:49,158
DP7180,Ural Airlines,2024-07-28,02:05:19,179
U69920,Aeroflot,2024-08-24,21:44:34,64
S74660,Red Wings,2025-11-16,01:27:58,269
DP2836,Nordwind,2025-06-08,19:31:03,167
S75380,Utair,2024-07-03,03:14:39,281
S76107,S7 Airlines,2024-01-27,01:44:40,155
FV9380,Red Wings,2025-07-25,06:02:17,285
DP509,Rossiya,2024-09-22,22:00:09,108
DP2579,Red Wings,2025-03-01,11:06:30,61
FV9044,Aeroflot,2024-01-27,11:08:25,82
DP5362,Utair,2025-07-15,23:37:22,151
S7775,Rossiya,2025-05-08,09:17:56,6
SU1458,Utair,2024-12-24,09:06:29,141
WZ1662,Ural Airlines,2025-12-25,02:35:29,168
N47043,Pobeda,2024-05-14,12:58:34,87
FV2706,Nordwind,2025-09-02,16:55:13,247
N41785,Nordwind,2025-02-20,13:40:02,93
DP4329,S7 Airlines,2025-12-13,16:25:11,34
N44031,Aeroflot,2025-12-12,01:23:27,239
FV404,Aeroflot,2025-09-06,22:08:44,189
DP1072,Rossiya,2025-11-01,23:19:39,72
WZ1285,Pobeda,2024-04-27,04:42:20,34
DP3354,S7 Airlines,2024-12-01,16:24:27,149
UT6633,Pobeda,2024-09-07,08:21:25,252
U69098,Ural Airlines,2024-05-10,07:42:15,198
N43352,Aeroflot,2024-02-28,19:19:37,56
WZ6440,S7 Airlines,2025-08-06,07:05:07,154
WZ1703,Red Wings,2024-08-11,22:21:15,259
WZ2548,Aeroflot,2024-09-03,12:47:51,34
SU6761,Red Wings,2025-08-19,15:42:32,287
U68388,Utair,2025-05-18,12:13:01,232
N42617,S7 Airlines,2025-02-19,13:56:36,146
S74809,Ural Airlines,2025-07-28,12:47:41,38
DP5205,Ural Airlines,2025-11-26,18:43:53,60
FV208,Aeroflot,2025-04-28,18:39:48,64
N45259,Red Wings,2025-10-06,14:47:47,229
WZ3886,S7 Airlines,2025-08-21,23:15:35,34
FV2814,Rossiya,2025-07-28,10:34:31,70
S74900,Ural Airlines,2024-11-11,21:22:58,123
N4345,Red Wings,2024-09-05,19:31:46,228
WZ4197,Aeroflot,2025-02-15,00:23:42,19
DP5626,S7 Airlines,2025-08-04,18:02:22,249
SU4422,Aeroflot,2024-09-25,16:32:39,73
DP1369,Nordwind,2025-06-15,06:00:51,171
DP5841,Nordwind,2025-08-15,09:28:32,208
N49455,Pobeda,2025-05-28,16:20:42,8
N44368,Pobeda,2024-12-24,10:19:01,84
SU3486,Utair,2025-11-21,18:01:30,156
U61598,Pobeda,2024-12-28,21:38:23,59
S73913,Ural Airlines,2024-07-15,19:38:03,282
S79059,Red Wings,2024-08-23,17:04:17,227
N46767,Rossiya,2025-01-14,15:31:53,282
UT9374,Rossiya,2025-01-19,19:31:12,8
UT2704,Rossiya,2025-07-22,17:50:32,182
FV5153,Ural Airlines,2025-08-19,05:41:56,160
DP8938,Aeroflot,2025-04-07,04:02:27,88
SU9311,S7 Airlines,2025-09-07,01:44:16,128
FV6231,S7 Airlines,2024-12-21,10:51:02,87
