Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
S73896,Ural Airlines,2024-06-21,16:15:17,14
UT1352,Ural Airlines,2024-11-09,17:23:03,57
S7119,Red Wings,2024-05-21,08:43:36,129
U67843,S7 Airlines,2024-12-17,16:02:40,115
UT2510,Aeroflot,2024-10-10,15:43:03,206
S77352,Nordwind,2025-05-24,20:51:42,176
UT7508,Utair,2025-04-03,10:46:24,10
WZ8650,S7 Airlines,2024-10-12,20:11:14,120
UT1939,Red Wings,2025-08-26,20:31:56,262
S77227,Utair,2024-05-13,02:36:04,146
U63976,Red Wings,2025-10-21,23:51:45,299
DP5389,Ural Airlines,2025-05-20,20:15:56,88
UT1020,Utair,2025-01-14,23:08:21,298
FV2356,Nordwind,2025-05-24,07:22:02,231
SU5335,Red Wings,2025-12-15,16:55:23,219
FV3742,Pobeda,2025-09-27,09:24:59,107
DP5911,Nordwind,2025-02-12,22:26:33,38
SU1884,Rossiya,2025-09-24,21:30:53,202
U69106,Aeroflot,2024-05-12,01:23:43,269
UT4103,Aeroflot,2025-07-23,00:46:36,77
U68631,Nordwind,2025-04-21,02:26:51,36
SU4875,Red Wings,2024-10-02,22:32:18,174
N47137,Rossiya,2024-05-23,21:14:28,12
UT2683,Rossiya,2025-09-08,09:01:57,60
N44246,Aeroflot,2025-04-11,08:53:09,237
UT6832,Utair,2024-09-11,07:17:56,25
S77510,Ural Airlines,2025-10-23,20:00:06,55
U67080,Pobeda,2024-10-18,18:24:20,285
DP2624,Aeroflot,2024-01-08,03:51:01,82
S73381,Ural Airlines,2024-07-27,21:53:02,230
SU1017,Red Wings,2025-02-15,13:58:17,150
DP5359,Red Wings,2024-09-05,03:35:46,117
DP8402,S7 Airlines,2025-04-27,04:41:58,22
FV4457,Pobeda,2025-02-03,06:28:19,190
DP1044,Nordwind,2024-09-01,05:41:03,1
U66039,Ural Airlines,2024-07-27,12:07:12,162
UT6201,Red Wings,2025-10-05,02:26:43,174
S72916,Utair,2025-12-24,08:44:44,171
WZ2176,Pobeda,2025-06-03,22:50:20,82
UT8639,Nordwind,2025-04-25,03:56:36,34
SU3342,Red Wings,2025-05-19,20:51:28,52
SU7456,Aeroflot,2025-02-07,14:07:29,186
UT1400,Red Wings,2024-12-13,14:28:53,68
U62972,Ural Airlines,2024-02-12,14:52:18,30
WZ2142,Red Wings,2025-02-18,08:55:32,19
S75903,Pobeda,2024-12-25,01:42:08,232
SU7199,Nordwind,2025-06-25,05:22:05,213
U64107,Red Wings,2024-04-26,02:54:19,53
DP1070,S7 Airlines,2025-02-05,17:16:03,66
DP5472,Red Wings,2024-11-17,22:17:35,204
N46356,Ural Airlines,2024-04-02,02:05:18,127
UT5030,S7 Airlines,2025-07-12,07:55:43,26
SU3212,Ural Airlines,2025-07-24,13:56:01,32
UT3547,S7 Airlines,2024-01-19,12:07:34,97
SU3817,Ural Airlines,2024-03-10,06:15:35,203
WZ5571,Red Wings,2025-04-13,19:41:53,256
S73563,Red Wings,2024-05-17,11:14:02,256
FV5679,Ural Airlines,2024-12-07,15:27:59,214
DP9223,Rossiya,2025-07-20,08:22:48,186
FV1485,Aeroflot,2025-03-03,23:52:16,278
SU1080,Ural Airlines,2024-02-19,14:19:33,191
UT9442,Utair,2025-05-08,15:13:19,30
UT5941,Rossiya,2025-04-25,05:06:57,25
U68752,S7 Airlines,2025-02-26,09:59:54,41
N42716,Utair,2024-12-07,12:48:35,189
S75123,Ural Airlines,2025-07-04,15:10:31,130
U63015,Utair,2024-08-17,00:44:27,142
N43384,Rossiya,2025-11-02,19:37:56,298
SU7152,Utair,2025-08-05,10:28:45,118
S71885,Nordwind,2025-10-22,01:24:58,201
WZ430,S7 Airlines,2024-03-08,13:51:51,218
DP8388,Utair,2025-05-03,18:22:52,17
U61419,Nordwind,2024-08-05,09:23:53,98
N49112,Ural Airlines,2024-05-18,19:19:19,291
UT6597,Ural Airlines,2024-03-22,14:06:53,239
SU5427,Nordwind,2024-03-23,19:34:31,157
UT4817,Ural Airlines,2025-01-01,16:47:56,122
FV2486,Ural Airlines,2024-06-26,23:32:48,249
UT4455,Rossiya,2024-05-07,12:20:51,232
FV853,Pobeda,2024-01-19,21:42:45,139
FV3335,Aeroflot,2024-08-25,07:07:29,19
U65489,Nordwind,2025-12-23,05:30:45,144
U65821,Ural Airlines,2024-09-09,23:57:53,210
N43317,Rossiya,2024-09-08,21:14:37,166
UT974,Red Wings,2025-08-06,05:21:14,41
UT9503,Utair,2024-07-18,23:24:19,188
S74868,Pobeda,2024-06-18,17:50:18,153
FV8016,Aeroflot,2025-08-21,16:26:13,279
SU9793,Utair,2025-04-10,21:29:07,266
WZ5613,Aeroflot,2025-08-11,04:17:03,258
S74542,Aeroflot,2025-09-24,06:39:24,34
WZ6314,Red Wings,2025-04-01,06:50:43,73
WZ7903,Red Wings,2025-12-19,01:48:41,37
S79048,Aeroflot,2024-01-19,09:57:25,76
U63424,Rossiya,2025-12-04,17:48:17,274
N44264,Rossiya,2024-08-10,12:42:10,159
UT7103,Nordwind,2025-03-20,03:37:29,91
WZ2587,Pobeda,2025-05-06,03:28:31,81
N49128,Ural Airlines,2025-12-09,04:55:33,106
S72317,Aeroflot,2025-08-01,01:40:40,4
DP6236,Utair,2025-08-23,22:08:12,288
UT1529,S7 Airlines,2024-12-13,18:11:42,4
S75525,Red Wings,2024-03-02,04:48:34,95
U68649,Nordwind,2025-01-16,19:19:09,194
N47939,Ural Airlines,2025-10-13,23:56:28,135
FV7043,Pobeda,2024-07-18,07:29:51,6
WZ1245,Nordwind,2025-05-20,06:54:03,27
SU7747,Utair,2025-04-12,15:46:37,42
WZ4043,Rossiya,2024-02-15,15:01:56,162
N46124,Pobeda,2024-06-11,07:33:26,97
DP1272,Rossiya,2025-05-07,18:53:11,242
N45808,Nordwind,2025-11-15,04:32:35,71
FV9920,Utair,2024-12-05,06:53:46,293
N46429,Utair,2024-11-16,19:29:56,53
S75617,S7 Airlines,2024-07-10,10:02:52,91
U62972,Ural Airlines,2024-07-15,11:10:39,156
SU4728,Red Wings,2025-11-02,09:18:07,171
SU9437,Ural Airlines,2024-01-13,09:09:08,229
UT3973,Nordwind,2024-03-05,17:56:38,219
WZ6998,Rossiya,2025-07-04,04:31:36,97
S7229,Utair,2025-02-04,12:57:45,123
U61494,Utair,2024-01-09,01:43:45,133
WZ9008,Red Wings,2025-03-25,11:31:50,253
FV9122,Ural Airlines,2025-02-18,16:15:51,108
S76304,Rossiya,2025-11-15,22:24:14,174
FV6128,Utair,2025-02-05,16:55:42,179
DP5039,Red Wings,2025-11-19,19:35:47,204
U67963,Ural Airlines,2025-07-28,16:04:04,41
SU791,Nordwind,2024-08-05,01:22:48,7
FV1464,Ural Airlines,2024-07-27,11:25:58,221
N4626,Red Wings,2025-11-16,15:08:04,72
S7470,Aeroflot,2025-09-17,22:23:53,45
S77245,Ural Airlines,2025-12-19,07:17:33,78
DP5024,Rossiya,2025-06-04,07:16:52,168
N4518,S7 Airlines,2024-12-23,13:14:05,185
U63346,Rossiya,2024-08-17,08:53:45,174
FV4911,S7 Airlines,2025-05-16,16:41:01,250
UT8855,Nordwind,2025-03-09,22:15:20,255
U66993,Pobeda,2025-10-07,10:07:03,189
FV5481,Red Wings,2025-09-25,08:00:42,206
N47676,S7 Airlines,2025-06-19,08:25:59,203
S74071,Nordwind,2025-06-20,21:48:21,225
FV7267,Utair,2025-11-23,05:12:11,113
U68251,Red Wings,2024-02-13,07:43:50,213
FV9389,S7 Airlines,2025-04-20,17:39:14,34
N4226,Ural Airlines,2024-06-01,04:42:02,19
FV8952,Nordwind,2024-08-24,20:35:26,13
U61496,Aeroflot,2024-03-20,13:01:01,219
SU5351,Rossiya,2024-12-08,06:25:16,214
S79218,Red Wings,2024-02-15,00:09:56,237
N43659,Ural Airlines,2025-08-19,22:50:41,138
UT3482,Pobeda,2024-09-01,13:17:27,146
FV7422,Pobeda,2024-11-01,19:58:05,240
UT2171,Red Wings,2025-03-15,08:22:23,140
WZ8450,Pobeda,2025-10-09,10:11:02,49
DP5176,Nordwind,2025-01-25,02:29:24,161
FV5285,Utair,2024-12-26,05:33:22,94
DP9510,Ural Airlines,2024-09-21,05:37:33,40
FV8970,Nordwind,2025-06-13,12:13:59,136
UT6100,Red Wings,2025-01-16,08:31:52,187
S76772,Ural Airlines,2025-05-01,02:49:13,13
SU8363,Rossiya,2025-09-19,04:32:59,117
FV3932,Aeroflot,2025-11-14,16:29:55,232
WZ8269,Rossiya,2024-12-03,10:51:15,28
U63498,Ural Airlines,2024-01-05,18:20:57,119
DP200,Aeroflot,2025-08-19,13:34:48,291
N49595,Pobeda,2024-08-02,13:58:02,225
WZ273,Pobeda,2025-03-08,02:29:41,264
UT7534,S7 Airlines,2025-07-11,07:16:59,132
UT3771,Nordwind,2024-09-09,10:56:41,32
U6739,Ural Airlines,2025-10-28,05:02:48,154
DP6427,Ural Airlines,2024-11-20,22:15:03,258
WZ281,Nordwind,2024-05-04,17:06:15,295
U64731,Nordwind,2024-02-28,22:57:07,216
S71576,Ural Airlines,2024-08-28,10:24:54,99
N47889,Nordwind,2025-03-09,12:12:24,100
N42431,Ural Airlines,2024-03-22,19:46:02,2
SU7701,Aeroflot,2024-01-02,20:02:31,189
UT7884,Rossiya,2025-04-10,22:29:56,208
S79732,Ural Airlines,2024-09-18,00:12:51,147
SU3687,Ural Airlines,2024-03-25,18:19:21,122
U68464,Red Wings,2024-11-25,02:51:05,26
SU7088,Rossiya,2024-08-26,13:48:49,250
FV1655,Pobeda,2024-12-24,07:31:46,95
N47380,Ural Airlines,2024-07-06,08:20:16,195
DP5650,Red Wings,2025-08-23,17:10:37,117
DP8145,Rossiya,2025-08-27,00:51:29,43
SU6019,Pobeda,2024-03-14,06:10:23,258
UT6841,Nordwind,2025-09-08,19:00:40,272
S76893,Utair,2024-01-15,17:34:35,137
N45600,Red Wings,2025-12-10,10:41:04,129
WZ4384,Nordwind,2025-07-10,13:52:26,108
U66121,Aeroflot,2024-09-22,04:16:36,177
WZ393,Red Wings,2025-12-05,18:58:37,28
UT8218,Aeroflot,2024-10-28,07:58:08,1
FV1624,Red Wings,2024-05-26,20:15:12,33
U66586,Pobeda,2024-09-26,23:41:04,97
FV2966,Red Wings,2024-09-11,17:53:14,228
N42302,Utair,2024-02-08,20:48:28,141
S71553,Rossiya,2025-06-20,01:20:55,264
U6754,S7 Airlines,2025-01-22,13:24:49,255
UT6763,Utair,2025-11-01,12:03:05,233
N46860,Rossiya,2024-02-16,23:29:53,15
S74598,Nordwind,2024-05-23,07:48:11,66
UT6248,Rossiya,2025-09-12,07:08:51,98
S7930,Utair,2025-04-28,02:56:36,221
FV5055,Pobeda,2025-05-19,02:48:03,170
U67925,Pobeda,2025-02-15,04:11:55,65
DP3905,Red Wings,2025-11-23,15:55:54,131
U66849,Ural Airlines,2025-06-04,17:59:54,102
SU6539,Rossiya,2024-06-28,21:03:03,144
S71783,Red Wings,2025-02-06,10:15:56,262
UT3732,Rossiya,2024-07-14,08:48:10,98
S71635,Nordwind,2024-05-01,23:53:32,296
UT7914,S7 Airlines,2024-06-24,10:05:40,219
N46414,Nordwind,2024-02-26,03:52:13,236
FV2891,Utair,2024-04-23,16:17:43,27
S75441,Ural Airlines,2025-11-15,01:46:01,207
U63166,Aeroflot,2024-12-02,05:10:08,111
WZ9966,Nordwind,2024-11-05,20:26:24,154
WZ4729,S7 Airlines,2024-02-12,01:28:24,224
UT1064,Pobeda,2025-10-28,02:18:39,25
UT3145,Ural Airlines,2025-01-07,18:07:51,208
N47887,Utair,2024-02-24,12:04:31,299
DP4795,S7 Airlines,2024-02-15,13:17:43,41
N42639,S7 Airlines,2024-07-17,18:27:38,286
SU4126,Rossiya,2025-07-21,01:11:10,250
DP9861,Rossiya,2025-06-17,06:41:06,158
SU9798,Rossiya,2025-10-05,07:13:13,127
DP7825,Rossiya,2025-05-17,22:12:46,7
U66033,Utair,2025-03-20,05:05:27,210
FV4984,Rossiya,2024-03-13,01:52:15,169
U68991,Utair,2024-10-22,18:54:50,54
FV4960,Pobeda,2025-05-15,03:11:31,194
N45371,Rossiya,2025-03-23,04:12:15,33
WZ9448,Rossiya,2025-02-10,13:09:08,171
U61822,Red Wings,2024-02-28,03:37:45,92
S79395,Aeroflot,2025-07-25,09:34:32,153
S71399,Utair,2024-11-04,14:37:22,284
WZ2865,Rossiya,2024-10-21,01:08:51,103
SU9139,Utair,2025-11-06,07:31:06,30
N47610,S7 Airlines,2024-01-19,15:32:23,18
SU4862,Utair,2025-02-10,02:35:33,220
WZ354,S7 Airlines,2024-04-24,19:50:21,122
WZ2148,S7 Airlines,2024-02-13,11:41:03,26
DP2177,S7 Airlines,2024-07-08,06:26:28,112
DP1113,Nordwind,2024-10-04,18:08:27,282
U61935,Red Wings,2024-07-23,06:01:35,290
WZ7750,Pobeda,2025-07-25,02:05:01,52
WZ432,Red Wings,2024-06-08,06:33:09,264
DP2734,Utair,2024-10-23,07:50:44,257
WZ276,Pobeda,2025-07-26,12:24:49,17
U63610,S7 Airlines,2025-12-14,14:45:47,293
N4939,Aeroflot,2025-02-07,01:00:54,272
UT3942,Rossiya,2024-01-18,22:00:34,221
S71783,Utair,2025-04-07,08:18:08,126
S76446,Rossiya,2024-08-12,16:14:34,87
WZ6849,Ural Airlines,2024-05-11,15:09:13,13
WZ3477,S7 Airlines,2025-10-20,15:52:13,204
U69527,Aeroflot,2025-11-07,11:24:53,235
S78216,Utair,2025-10-26,12:26:06,288
UT1113,Aeroflot,2024-06-19,17:47:40,6
S71360,Nordwind,2025-07-28,15:45:13,30
DP7226,Ural Airlines,2024-10-14,19:14:23,122
UT4178,Red Wings,2024-04-27,18:24:54,288
WZ6272,Nordwind,2024-11-11,19:37:05,263
UT5260,Utair,2024-08-21,19:20:43,181
SU8927,Aeroflot,2025-05-02,09:00:35,269
UT6770,Utair,2024-09-12,04:54:51,149
SU6602,Rossiya,2024-10-03,18:22:27,162
UT3423,Pobeda,2024-02-16,16:39:57,146
S73351,S7 Airlines,2025-01-18,13:56:32,247
UT4963,Utair,2024-01-01,09:57:08,269
FV843,Utair,2024-12-28,02:36:29,174
S7527,Red Wings,2025-03-13,05:11:26,278
U61817,Ural Airlines,2024-11-25,05:07:48,28
FV4931,Pobeda,2025-01-12,03:14:30,46
SU1032,Pobeda,2025-10-07,09:11:01,214
DP3852,Nordwind,2024-10-01,09:27:34,211
N44842,Nordwind,2024-09-28,12:34:57,14
N48175,Aeroflot,2024-11-02,02:04:10,128
N45593,Rossiya,2024-07-10,22:51:51,106
S73499,Aeroflot,2024-02-06,14:14:51,199
SU2298,Rossiya,2024-07-19,12:15:12,227
N45865,Utair,2024-04-22,09:18:37,121
U69501,S7 Airlines,2025-10-28,21:10:52,262
N46121,Pobeda,2024-10-18,18:00:53,180
DP4639,Rossiya,2024-05-11,01:18:52,275
S79842,Utair,2024-03-14,13:00:01,98
U69011,S7 Airlines,2025-10-12,22:07:31,227
SU2037,Nordwind,2025-09-25,14:07:48,18
UT7325,Utair,2025-03-14,12:14:33,108
FV5652,Utair,2024-03-11,13:22:23,74
WZ8250,Red Wings,2024-03-20,21:24:57,295
FV1512,S7 Airlines,2025-06-23,11:25:10,203
S7840,Ural Airlines,2025-01-14,11:29:51,64
FV9894,Nordwind,2025-04-10,19:45:25,239
WZ8851,Ural Airlines,2024-10-11,19:25:44,186
S79146,Ural Airlines,2025-03-20,10:46:57,214
WZ9104,Ural Airlines,2024-02-08,14:18:02,103
S77755,S7 Airlines,2024-01-24,09:57:13,95
DP5087,Aeroflot,2025-10-09,00:57:57,58
U61474,Ural Airlines,2024-02-04,15:00:56,92
U69234,Rossiya,2024-12-08,00:48:04,131
S7655,Ural Airlines,2024-05-26,11:04:00,202
UT630,Aeroflot,2025-01-21,02:41:14,5
N46922,Ural Airlines,2025-02-01,18:09:46,274
UT8167,Rossiya,2024-01-11,06:46:42,112
N4633,S7 Airlines,2025-11-25,17:19:38,55
DP1434,Ural Airlines,2024-04-26,16:11:19,299
U66204,S7 Airlines,2024-01-06,04:53:29,128
N43197,S7 Airlines,2025-12-08,12:14:34,224
S76856,Utair,2025-10-20,21:14:28,14
SU3891,Aeroflot,2025-06-06,12:50:48,47
U69153,S7 Airlines,2025-01-18,10:48:36,210
FV4863,Ural Airlines,2025-07-06,19:14:33,139
SU2974,Rossiya,2025-04-22,21:49:30,124
WZ3231,Pobeda,2024-11-16,07:00:11,14
U67474,Nordwind,2025-03-16,12:37:15,284
U6374,Pobeda,2024-10-11,04:07:58,297
U68371,Rossiya,2025-07-28,10:38:28,44
FV4880,Nordwind,2025-06-25,13:52:05,207
N46871,Ural Airlines,2025-09-12,06:58:48,146
UT5708,Pobeda,2024-09-12,11:57:27,137
FV4974,Nordwind,2024-01-02,15:49:37,218
S78163,Nordwind,2024-07-11,22:01:44,22
N48307,Nordwind,2025-12-17,18:55:21,149
WZ706,Rossiya,2024-07-06,00:12:27,175
FV7978,Aeroflot,2024-10-24,01:08:40,241
N47075,Rossiya,2025-06-26,18:38:15,130
N4142,Aeroflot,2025-09-18,11:37:11,121
WZ8047,S7 Airlines,2024-06-05,19:08:02,53
S79008,Nordwind,2024-01-13,12:32:38,272
S74669,Aeroflot,2025-05-24,16:00:10,0
SU3398,Nordwind,2025-12-16,13:29:56,231
WZ7463,Ural Airlines,2024-05-07,07:14:24,113
S78925,Utair,2024-05-07,14:36:51,36
UT671,Ural Airlines,2025-01-11,16:07:17,241
WZ3968,S7 Airlines,2024-12-07,23:24:25,262
WZ7504,Red Wings,2025-03-01,23:53:57,73
U69508,Nordwind,2024-02-26,18:10:22,95
SU3004,Nordwind,2025-09-20,23:47:43,70
WZ9840,Pobeda,2025-01-12,22:12:23,235
DP2494,Nordwind,2024-08-15,00:23:11,225
WZ8347,Rossiya,2025-06-21,21:46:25,88
WZ4535,Rossiya,2024-02-16,21:57:32,55
UT7183,Ural Airlines,2025-09-01,06:42:26,258
UT511,S7 Airlines,2024-10-16,22:26:40,13
DP4597,Rossiya,2024-07-06,23:33:07,173
N49053,Pobeda,2025-12-23,23:36:11,135
WZ977,Ural Airlines,2024-10-23,22:45:00,265
FV9232,Aeroflot,2025-11-16,04:19:49,231
N46836,Rossiya,2025-07-16,16:28:15,115
UT1236,Ural Airlines,2025-01-27,10:13:19,248
S7612,Red Wings,2025-06-19,02:38:50,298
N44911,Pobeda,2024-10-12,22:00:22,88
U64338,S7 Airlines,2024-03-27,07:03:49,234
SU9215,Red Wings,2024-08-01,20:29:41,12
FV6154,Ural Airlines,2025-07-20,09:52:30,262
FV6590,Rossiya,2024-02-21,11:46:03,270
U61031,Utair,2025-06-21,08:42:51,99
DP3295,S7 Airlines,2025-02-02,06:20:00,167
S71187,S7 Airlines,2024-03-11,15:57:40,175
FV395,Utair,2025-05-14,14:56:31,262
SU9662,Aeroflot,2024-01-08,16:33:47,194
FV1902,Rossiya,2024-05-15,15:13:15,131
N48178,Pobeda,2024-08-14,00:48:30,188
S78959,S7 Airlines,2025-03-10,20:55:31,10
WZ6395,Utair,2025-10-28,00:25:15,10
FV1175,Aeroflot,2024-11-07,11:51:45,236
U64005,S7 Airlines,2025-04-20,23:03:07,120
FV2811,Ural Airlines,2024-01-23,20:10:28,43
DP1469,Ural Airlines,2024-03-19,08:56:41,63
U65062,Nordwind,2025-06-19,06:05:05,166
DP4876,Ural Airlines,2024-03-14,02:33:54,278
SU5530,Aeroflot,2025-12-17,13:20:08,298
DP9527,Pobeda,2025-01-08,06:57:28,270
SU2555,Utair,2024-12-22,01:34:37,173
U65685,Utair,2024-02-09,18:26:37,152
FV6604,Red Wings,2024-01-11,07:29:02,32
U63397,Rossiya,2025-04-21,14:13:40,284
SU1460,Red Wings,2024-11-24,10:39:32,245
UT9825,S7 Airlines,2025-09-12,04:13:49,20
SU4007,Pobeda,2025-08-10,23:41:12,38
WZ5836,S7 Airlines,2025-03-02,03:11:11,18
SU1711,Pobeda,2024-08-19,15:51:13,224
SU642,Aeroflot,2025-08-17,23:17:38,75
FV4492,Aeroflot,2025-02-15,23:29:45,76
S73641,Rossiya,2025-11-21,04:17:51,224
SU2672,Pobeda,2024-02-19,20:30:58,130
SU1816,Utair,2025-10-12,04:52:50,185
U65405,Pobeda,2025-02-11,13:49:16,32
N49113,Rossiya,2025-11-15,15:20:56,233
U6675,Utair,2024-02-02,01:27:58,167
WZ1315,Ural Airlines,2025-07-03,19:06:47,128
U63962,Nordwind,2024-02-25,18:48:52,230
UT7929,Aeroflot,2024-08-10,13:33:48,43
S72051,Nordwind,2024-03-05,09:44:48,210
U66928,Utair,2025-12-23,12:42:30,59
S78506,Ural Airlines,2024-04-07,20:54:00,279
UT4044,Aeroflot,2025-05-20,19:16:02,210
U67707,Ural Airlines,2025-03-18,04:26:43,132
UT4664,Red Wings,2025-10-21,01:08:43,118
UT5910,S7 Airlines,2025-02-08,21:55:05,205
DP9448,Nordwind,2024-06-11,04:38:42,144
DP4175,Utair,2024-10-14,09:53:53,231
U6537,Aeroflot,2024-12-28,06:46:10,162
SU9258,S7 Airlines,2025-03-22,14:54:40,180
DP1880,Nordwind,2024-12-12,16:11:03,184
S71393,Rossiya,2024-04-13,08:44:32,204
WZ8408,Utair,2025-03-12,23:07:28,41
WZ6031,Aeroflot,2024-12-21,23:33:49,131
WZ4191,Pobeda,2024-07-15,00:31:00,216
N42349,Red Wings,2025-01-21,20:22:39,133
UT7281,Aeroflot,2024-01-03,02:39:11,88
WZ1990,Utair,2025-04-02,18:32:33,233
FV2941,Nordwind,2025-02-04,07:38:39,122
N47258,Rossiya,2025-09-24,08:42:04,103
FV5540,Utair,2025-01-26,17:28:04,205
SU8875,Rossiya,2024-01-20,05:55:52,250
FV4244,Aeroflot,2025-07-14,04:03:24,226
DP3680,Rossiya,2024-02-08,22:14:03,42
N43830,S7 Airlines,2025-09-24,09:37:11,277
WZ6275,Utair,2024-06-21,19:52:34,122
S77955,Rossiya,2024-04-20,09:02:19,165
FV660,Nordwind,2024-09-09,19:19:22,202
WZ8320,Utair,2025-11-26,06:49:01,119
SU9931,Aeroflot,2024-03-16,23:24:29,33
WZ826,Ural Airlines,2025-05-04,07:18:38,248
S7609,Nordwind,2025-02-24,16:12:27,135
DP5269,Aeroflot,2025-09-23,17:20:55,248
N42836,Ural Airlines,2024-02-04,21:31:14,126
UT2988,Aeroflot,2024-10-05,11:27:55,253
UT2569,Ural Airlines,2025-05-25,12:24:06,172
UT2836,Red Wings,2025-03-28,20:53:47,70
SU8207,Pobeda,2024-11-17,02:43:58,93
SU9363,Nordwind,2025-10-01,11:10:13,52
UT4830,Red Wings,2024-10-12,15:16:19,4
SU1763,Rossiya,2024-10-06,10:10:05,158
WZ2554,Red Wings,2025-03-21,23:29:18,124
DP6543,Pobeda,2024-08-22,02:37:27,224
SU5611,Ural Airlines,2025-12-08,18:11:42,96
WZ8184,Aeroflot,2024-02-14,15:34:41,276
FV965,Utair,2025-10-08,15:25:13,62
U63811,Aeroflot,2025-10-01,09:53:15,251
UT3852,Red Wings,2024-03-03,16:16:15,261
SU6980,Ural Airlines,2025-03-14,16:59:41,260
DP6235,S7 Airlines,2024-08-25,12:38:37,81
U61574,Rossiya,2024-09-07,11:05:30,162
UT4010,Nordwind,2024-12-04,16:57:28,122
FV9140,Pobeda,2024-06-26,11:28:08,19
DP3916,Rossiya,2025-08-12,19:02:41,266
UT7987,Rossiya,2025-02-24,16:22:20,164
