Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
WZ2063,Pobeda,2025-10-27,06:45:48,165
U67266,Aeroflot,2025-02-24,22:55:34,26
DP5520,Nordwind,2024-11-24,01:03:27,196
SU804,Utair,2024-02-04,20:22:19,92
S76749,Ural Airlines,2024-05-12,20:16:30,42
UT6208,Rossiya,2024-05-14,20:29:15,62
FV1743,Nordwind,2024-08-06,16:06:42,26
SU270,Nordwind,2025-05-07,00:02:22,120
FV1066,S7 Airlines,2024-09-07,16:51:41,33
FV9302,S7 Airlines,2025-04-17,03:45:47,115
SU8645,S7 Airlines,2025-02-06,19:30:35,280
UT8677,Utair,2024-01-02,19:48:42,135
U64874,Utair,2025-08-01,04:57:34,6
DP1525,Utair,2024-11-08,16:45:04,165
FV3727,Rossiya,2024-12-11,16:37:58,45
U62970,Utair,2024-01-12,20:48:00,143
WZ7536,Nordwind,2025-08-18,17:37:41,239
N43260,Aeroflot,2025-05-19,08:37:45,272
S74499,S7 Airlines,2024-02-12,16:15:41,287
N47119,S7 Airlines,2025-10-27,09:51:56,171
WZ9792,Utair,2024-05-17,16:23:01,213
UT527,S7 Airlines,2024-02-27,16:23:08,252
U68088,Aeroflot,2024-11-13,23:50:02,295
SU8679,S7 Airlines,2024-06-06,07:50:33,265
U68491,Aeroflot,2024-06-01,19:10:58,249
U66200,Rossiya,2025-11-15,19:24:40,36
N44060,Nordwind,2025-06-24,00:24:29,151
FV1080,Ural Airlines,2025-08-25,12:34:47,299
WZ9692,Rossiya,2025-01-12,08:28:07,50
WZ703,Ural Airlines,2025-02-16,18:43:30,40
U63022,Pobeda,2025-10-09,22:35:42,226
S78594,Rossiya,2024-05-20,10:53:26,224
WZ9632,Rossiya,2025-04-11,05:07:07,200
SU9766,S7 Airlines,2025-03-15,23:31:21,13
SU8425,Rossiya,2024-05-21,17:42:09,251
S76935,Ural Airlines,2024-08-09,23:48:56,182
UT6915,Pobeda,2024-04-25,17:40:43,34
SU6298,Ural Airlines,2025-03-21,00:51:54,194
DP5956,Red Wings,2025-02-06,19:34:27,265
U63478,Red Wings,2025-12-16,22:47:06,69
SU5981,Pobeda,2024-12-27,22:35:15,269
UT5700,Aeroflot,2025-08-02,05:03:30,50
SU3861,Rossiya,2024-10-13,03:27:13,266
WZ8101,Nordwind,2024-09-08,14:50:42,296
SU313,Pobeda,2025-04-24,17:48:12,69
N43392,Rossiya,2024-02-02,10:01:53,248
U69036,S7 Airlines,2024-06-14,05:08:29,268
WZ8847,S7 Airlines,2025-01-22,08:22:34,214
U64302,S7 Airlines,2024-12-18,05:25:55,24
N49907,Aeroflot,2024-06-08,09:02:10,66
FV5293,Ural Airlines,2024-11-23,06:13:27,159
U61241,Pobeda,2025-01-19,14:54:36,19
WZ3952,Utair,2025-09-17,23:16:22,36
S74100,Aeroflot,2024-02-16,14:33:09,277
S71219,Red Wings,2024-03-02,11:43:16,100
S72279,Aeroflot,2024-04-04,17:18:53,51
DP4001,Rossiya,2025-11-02,12:32:02,197
U64479,Nordwind,2025-10-16,10:51:28,27
DP1559,Rossiya,2024-02-14,14:49:01,228
UT632,Rossiya,2025-05-10,20:29:57,108
S71079,Pobeda,2024-10-11,09:14:15,284
SU3522,Red Wings,2024-01-12,13:27:41,190
SU3120,Pobeda,2024-09-06,22:29:22,132
SU3968,S7 Airlines,2024-02-18,02:53:14,41
WZ4637,Nordwind,2025-06-06,20:10:33,58
WZ7183,Aeroflot,2024-05-17,19:36:03,95
WZ6290,Rossiya,2025-02-18,22:50:45,13
DP131,Red Wings,2024-11-26,21:58:02,238
DP1339,Red Wings,2025-06-06,17:53:20,146
SU8265,S7 Airlines,2025-01-28,11:42:54,101
U65397,S7 Airlines,2025-12-27,16:10:29,188
DP9167,Nordwind,2024-06-25,10:35:00,175
FV7661,Red Wings,2025-10-28,19:50:18,85
DP4875,Rossiya,2025-03-10,08:15:42,274
S7744,Ural Airlines,2025-07-14,20:01:04,9
SU3240,Nordwind,2024-01-10,07:46:13,298
SU9417,Ural Airlines,2024-08-02,16:44:48,14
WZ7708,Rossiya,2025-02-20,14:49:46,143
UT3883,S7 Airlines,2024-04-26,19:14:42,248
WZ7984,Nordwind,2024-03-17,12:37:22,195
S74324,S7 Airlines,2025-01-02,09:01:58,247
DP2994,Nordwind,2024-08-08,17:31:30,300
UT1689,Nordwind,2025-04-14,11:49:53,38
N43346,Nordwind,2024-11-22,22:50:36,273
N49743,Utair,2025-11-05,13:21:41,256
UT3993,Nordwind,2025-07-24,05:01:07,271
UT3080,Aeroflot,2025-12-01,20:46:33,233
WZ9436,Nordwind,2024-07-08,19:11:32,20
S76883,Nordwind,2024-05-26,21:04:34,231
WZ4047,S7 Airlines,2024-07-21,04:25:34,297
UT7704,Red Wings,2025-07-15,08:06:46,64
S75609,Aeroflot,2024-03-18,03:08:01,28
S79262,Red Wings,2025-04-07,18:40:43,3
UT5486,Pobeda,2025-10-18,19:13:31,84
UT241,Aeroflot,2025-02-09,18:40:29,23
U64711,Red Wings,2024-10-22,02:22:44,16
DP1745,Nordwind,2024-07-10,06:54:32,268
U61755,Nordwind,2024-04-18,15:09:49,175
DP9746,Aeroflot,2024-11-21,05:00:19,198
U64321,Aeroflot,2024-08-22,01:22:48,236
S76444,Ural Airlines,2025-09-21,11:07:06,68
SU9093,Red Wings,2024-06-21,14:33:00,179
U66880,S7 Airlines,2025-11-24,01:35:17,148
UT1433,Aeroflot,2024-05-05,21:05:30,24
WZ9468,Pobeda,2025-08-04,06:18:02,22
S72665,Utair,2024-10-22,14:43:37,27
S79615,Ural Airlines,2024-08-20,18:13:25,226
S71163,Aeroflot,2025-01-02,08:10:05,131
SU5817,Rossiya,2025-04-10,00:18:59,270
UT2081,Aeroflot,2024-07-27,14:40:58,143
SU5319,S7 Airlines,2024-08-01,12:02:24,49
UT9454,Nordwind,2024-03-03,18:37:36,211
N47289,Utair,2025-08-22,12:24:55,272
UT5749,Utair,2025-07-01,08:34:54,37
S7680,Pobeda,2025-04-21,23:22:26,24
N44390,Aeroflot,2024-03-09,08:54:08,33
WZ5892,Utair,2024-06-15,13:32:40,144
UT9538,S7 Airlines,2025-05-18,18:58:13,199
N47830,Aeroflot,2024-06-21,10:55:14,234
DP2603,Pobeda,2024-05-05,09:10:27,11
FV7793,Aeroflot,2024-10-17,21:40:50,65
DP3676,S7 Airlines,2025-02-22,05:19:10,105
UT2566,Ural Airlines,2025-03-15,20:12:01,277
U65872,Aeroflot,2024-12-11,20:08:21,235
FV7180,Nordwind,2025-10-26,00:55:57,165
UT1385,Red Wings,2024-04-17,17:32:52,131
SU3113,Nordwind,2024-09-18,20:30:14,120
U63666,Pobeda,2024-04-24,11:41:32,261
DP7044,Utair,2024-04-17,03:31:31,133
N4837,Red Wings,2025-11-12,03:39:19,75
DP1331,S7 Airlines,2024-10-09,13:50:13,181
SU9299,Nordwind,2024-01-24,12:19:37,91
S76833,Rossiya,2024-08-28,20:22:14,265
U68129,Utair,2024-07-13,14:02:58,99
FV220,Red Wings,2024-08-11,18:06:46,263
UT9937,Rossiya,2024-01-20,11:18:18,45
SU2762,Rossiya,2024-12-25,05:35:13,72
WZ8372,Red Wings,2024-02-13,18:09:30,47
S73731,Nordwind,2024-06-21,07:34:54,62
FV1494,Aeroflot,2025-08-02,15:44:07,44
U66301,Rossiya,2024-11-13,12:32:17,239
WZ4369,Ural Airlines,2025-12-15,14:05:06,278
WZ6728,Aeroflot,2025-01-19,05:15:57,289
U67911,Rossiya,2024-04-13,04:32:41,282
DP8433,Pobeda,2024-02-23,00:44:07,65
SU616,S7 Airlines,2024-04-11,22:58:43,136
SU9161,Red Wings,2025-03-23,14:42:02,168
SU6847,S7 Airlines,2024-09-24,18:44:03,18
U69574,Red Wings,2024-05-11,19:06:48,97
SU4925,Utair,2025-08-03,00:53:26,3
S79588,Aeroflot,2024-10-17,13:28:58,78
SU2281,Utair,2024-09-15,01:03:07,57
UT1971,Rossiya,2024-12-28,15:13:54,10
U69011,Aeroflot,2024-08-28,01:57:00,181
WZ5844,Aeroflot,2024-10-25,11:49:35,75
S79228,Aeroflot,2024-10-17,18:45:17,34
DP2564,Ural Airlines,2025-02-12,21:43:33,168
S77237,Utair,2025-01-15,00:20:19,36
FV1961,Aeroflot,2024-06-20,05:11:42,159
SU7501,Rossiya,2024-03-07,06:26:45,101
UT9871,Red Wings,2024-02-08,00:33:40,60
WZ5123,Red Wings,2025-03-15,06:15:30,82
DP2588,Red Wings,2025-06-08,07:32:09,4
WZ3889,Rossiya,2024-01-26,05:10:34,138
N49425,Utair,2025-01-16,00:27:38,30
FV6810,Utair,2025-09-03,04:01:12,257
U61964,Rossiya,2025-04-02,05:22:58,27
FV1869,Aeroflot,2025-07-23,13:59:14,231
SU4072,Aeroflot,2024-06-06,05:56:54,295
U61043,Nordwind,2024-05-17,03:54:52,82
FV4518,Aeroflot,2025-05-28,04:49:08,71
FV8362,Utair,2024-02-10,07:30:56,17
FV9017,S7 Airlines,2025-06-17,21:38:07,51
FV1508,Pobeda,2024-04-08,22:08:58,124
SU1979,Nordwind,2024-10-07,07:09:23,273
WZ5535,S7 Airlines,2025-04-24,21:09:13,129
S77182,Ural Airlines,2025-01-19,02:09:05,11
N41000,S7 Airlines,2025-12-15,20:58:47,293
FV6590,Pobeda,2024-11-13,10:36:39,55
WZ2840,S7 Airlines,2025-09-28,18:45:12,200
FV3996,Pobeda,2025-03-16,23:39:19,7
S77711,Pobeda,2025-04-11,21:44:15,187
DP6852,Red Wings,2025-10-13,13:44:49,80
S76120,Aeroflot,2025-10-04,17:01:38,93
SU5564,S7 Airlines,2024-08-07,14:15:14,88
WZ6892,Red Wings,2024-11-04,09:06:23,87
DP5241,Nordwind,2025-09-04,16:12:52,83
UT7212,Ural Airlines,2025-10-28,21:28:41,260
U65047,S7 Airlines,2024-08-06,15:03:35,178
DP3673,Red Wings,2024-10-08,03:23:37,108
UT2303,Ural Airlines,2024-04-04,18:56:15,159
UT2530,Nordwind,2024-02-27,03:26:27,70
UT1132,Rossiya,2024-07-17,18:38:24,34
N43754,Red Wings,2024-10-13,12:32:34,293
N44294,Pobeda,2024-01-02,13:44:28,2
U64250,Aeroflot,2025-09-12,22:31:24,21
UT4223,Ural Airlines,2025-02-23,02:57:34,76
UT5812,S7 Airlines,2025-07-10,17:46:32,144
WZ4635,Aeroflot,2025-01-09,18:17:27,97
UT9953,Utair,2024-04-17,16:28:32,166
S76213,Pobeda,2025-08-18,09:37:03,212
U62205,Nordwind,2025-08-11,19:31:19,51
DP6015,Red Wings,2025-12-01,20:05:43,159
U62560,Aeroflot,2025-05-06,12:54:01,215
N44912,Red Wings,2024-07-15,15:06:49,23
FV8838,Utair,2025-09-28,22:59:21,130
U69158,S7 Airlines,2025-01-08,21:01:40,258
N44819,Utair,2025-04-03,21:30:39,73
N49639,Ural Airlines,2025-09-20,23:30:35,277
S72230,Rossiya,2024-07-27,20:46:23,199
N46978,S7 Airlines,2024-09-14,14:34:11,130
SU9362,Utair,2025-11-02,14:33:34,8
DP8238,Aeroflot,2024-03-24,16:22:27,217
N45982,Aeroflot,2024-09-03,20:29:47,113
U63486,Nordwind,2025-01-13,00:20:14,251
UT3950,S7 Airlines,2025-11-09,13:05:02,259
WZ5908,Rossiya,2024-04-24,04:26:57,146
U65771,Utair,2025-11-21,06:17:49,49
SU6791,Pobeda,2024-01-18,06:20:28,288
N46862,Red Wings,2025-07-17,23:22:58,171
N45929,Nordwind,2025-09-11,04:32:41,236
SU2746,Nordwind,2024-08-02,02:56:02,48
UT9413,Nordwind,2025-02-23,15:42:07,35
S73379,Pobeda,2025-12-23,09:04:58,47
WZ7986,Nordwind,2024-04-24,09:36:01,181
UT7906,Utair,2025-11-28,05:38:32,77
SU9219,Ural Airlines,2025-06-22,22:43:06,135
N47680,Pobeda,2025-04-07,07:33:55,219
UT7476,Utair,2024-02-26,15:33:20,256
S75267,S7 Airlines,2024-08-06,08:09:25,139
UT1840,Ural Airlines,2025-04-11,00:44:58,26
SU659,Pobeda,2024-08-15,19:08:19,146
SU6737,Ural Airlines,2024-05-27,11:08:11,203
FV7321,Red Wings,2025-03-03,10:33:42,141
WZ6333,Ural Airlines,2025-07-25,01:49:02,94
WZ5042,Aeroflot,2025-07-05,07:11:55,193
S78395,Rossiya,2024-04-13,20:16:48,163
U68414,Aeroflot,2024-09-12,17:00:47,132
N4789,Rossiya,2025-12-09,12:47:38,281
FV1513,Nordwind,2025-03-15,08:33:28,291
DP5965,Utair,2025-11-04,17:39:11,246
FV3976,Utair,2025-03-18,03:48:12,87
FV3968,Ural Airlines,2025-03-26,00:02:12,197
S76723,Pobeda,2024-09-05,09:10:29,262
DP3951,Utair,2024-08-26,04:27:50,25
S72969,Nordwind,2025-07-13,06:56:58,218
SU3575,Red Wings,2024-10-03,13:28:02,170
S78606,Utair,2025-01-12,02:01:04,162
U69337,Ural Airlines,2025-02-12,03:14:30,133
SU9914,Pobeda,2024-12-24,13:20:28,120
DP7789,Nordwind,2024-05-27,23:22:06,54
N43186,Nordwind,2024-12-06,14:47:24,157
SU4889,Red Wings,2025-08-11,01:00:17,12
WZ1206,Red Wings,2025-12-11,19:48:47,138
DP497,Ural Airlines,2024-04-11,20:35:26,161
FV3997,Pobeda,2024-12-26,20:29:20,76
S77966,Nordwind,2024-10-16,09:59:54,211
N49075,Utair,2025-02-15,22:24:47,115
FV2305,Nordwind,2024-11-17,12:56:40,123
S77890,Red Wings,2024-06-16,08:45:08,120
WZ1426,Red Wings,2024-08-10,07:48:09,239
SU8917,Red Wings,2024-09-17,21:45:41,292
WZ856,S7 Airlines,2024-11-14,01:54:17,165
FV5833,Red Wings,2025-03-02,04:39:24,144
S71149,S7 Airlines,2024-08-16,13:19:02,38
SU8078,Aeroflot,2024-01-19,00:50:52,85
FV7713,Red Wings,2024-11-24,04:56:36,297
DP7330,Ural Airlines,2024-11-19,10:52:59,57
N48358,Red Wings,2025-08-06,11:51:44,229
U66644,Utair,2024-12-04,14:02:03,6
WZ9850,Ural Airlines,2024-10-18,12:02:33,36
DP6774,Aeroflot,2024-04-23,14:41:27,104
N47979,Aeroflot,2025-09-03,16:42:17,159
U61347,Nordwind,2024-04-24,06:25:37,158
S72136,Red Wings,2025-09-19,23:21:45,13
N4343,Red Wings,2024-11-18,21:49:22,82
DP4797,S7 Airlines,2024-07-15,07:04:52,234
WZ7039,Pobeda,2025-03-26,16:13:25,34
N49444,Pobeda,2024-01-18,00:02:10,273
WZ3638,Utair,2024-04-11,08:44:49,240
N4472,Red Wings,2024-08-16,01:34:01,246
U6406,Pobeda,2025-02-04,04:26:01,121
N45764,Pobeda,2024-06-04,03:07:47,299
UT8802,Utair,2024-07-28,15:16:40,75
WZ5150,Aeroflot,2025-09-18,06:55:22,129
S7979,Pobeda,2025-02-13,04:10:11,202
FV9986,Ural Airlines,2025-02-22,22:54:26,136
U6446,Pobeda,2024-09-01,02:52:18,140
N46721,Aeroflot,2024-07-03,21:48:16,52
WZ3397,S7 Airlines,2025-07-04,10:21:34,37
N48431,Utair,2025-02-02,20:24:59,291
SU9932,Nordwind,2024-07-03,20:11:48,215
SU1628,Rossiya,2024-12-13,20:00:40,168
N47367,S7 Airlines,2025-08-12,03:15:12,219
WZ1423,Utair,2025-06-08,19:21:53,170
WZ5919,Red Wings,2025-05-23,22:06:48,265
U65089,Red Wings,2024-10-27,01:42:01,275
WZ8775,Nordwind,2024-07-23,19:57:47,116
FV6589,Ural Airlines,2024-11-04,13:41:10,169
U65787,Utair,2025-02-02,12:38:38,47
FV2587,Aeroflot,2025-07-01,16:05:35,190
WZ3563,Ural Airlines,2025-02-06,04:02:06,16
DP9270,Aeroflot,2025-10-02,20:07:13,27
WZ3856,S7 Airlines,2025-03-23,19:11:35,225
N48602,Aeroflot,2024-07-24,14:54:56,166
UT2724,Pobeda,2024-03-05,17:01:29,84
N4491,Aeroflot,2024-06-23,07:15:57,122
WZ5000,Red Wings,2025-02-22,13:21:29,262
DP1274,Rossiya,2025-04-04,02:45:51,150
UT8673,S7 Airlines,2024-09-26,19:43:04,235
SU9922,Red Wings,2025-01-08,14:14:59,10
N4572,Red Wings,2025-07-23,05:19:40,247
UT1789,Rossiya,2024-09-23,00:26:17,188
DP425,Pobeda,2025-12-24,06:30:03,201
N49824,Pobeda,2025-06-21,05:08:24,229
SU9859,Aeroflot,2024-07-02,05:59:29,173
FV4819,Aeroflot,2025-04-07,06:34:07,130
S7521,S7 Airlines,2025-06-04,06:12:31,25
SU7505,Rossiya,2025-03-14,02:22:40,194
U69009,Pobeda,2025-09-09,23:34:48,60
FV8619,Red Wings,2024-10-06,21:55:46,71
FV8858,Nordwind,2024-03-13,02:06:13,160
S7436,Nordwind,2025-01-21,11:10:14,162
DP7704,Utair,2025-04-03,13:22:37,106
DP5411,Utair,2025-01-25,22:34:16,59
U66840,Red Wings,2025-12-14,04:59:16,20
N48677,Nordwind,2025-04-06,06:16:54,237
WZ2342,Red Wings,2024-06-15,14:35:45,78
U64122,Aeroflot,2025-08-20,21:59:33,183
N42215,Utair,2025-10-09,23:14:54,189
S74067,Pobeda,2024-07-17,11:32:15,192
SU7473,Utair,2025-08-02,09:35:33,46
UT4817,Aeroflot,2025-08-24,17:43:43,38
WZ216,Rossiya,2025-10-09,15:49:37,50
SU6744,S7 Airlines,2025-12-09,15:16:48,38
U66969,Pobeda,2025-05-08,05:21:39,265
UT3748,S7 Airlines,2025-05-15,04:45:14,284
S75994,Ural Airlines,2025-12-19,06:54:05,230
UT4788,Rossiya,2025-04-26,08:53:20,147
SU618,Nordwind,2024-03-15,12:26:41,143
S7370,Nordwind,2024-10-16,07:58:04,165
SU5238,Red Wings,2024-02-06,18:03:14,44
WZ9446,Utair,2024-04-21,19:51:59,256
S71476,Rossiya,2024-03-02,06:37:29,182
S78825,Rossiya,2025-02-04,21:05:24,48
FV5886,S7 Airlines,2025-12-27,15:45:26,241
FV6556,Ural Airlines,2024-10-10,03:34:58,288
DP4021,Pobeda,2024-10-07,03:32:33,110
SU2140,Red Wings,2024-01-10,17:34:38,283
U61725,Nordwind,2025-12-12,01:45:57,0
U66417,Pobeda,2024-12-09,19:04:10,87
N49115,S7 Airlines,2024-06-09,08:55:06,281
WZ3984,Red Wings,2025-02-01,07:03:56,218
U64133,Ural Airlines,2025-09-18,21:11:54,285
FV7533,Ural Airlines,2024-12-15,02:34:26,281
S73450,Ural Airlines,2025-10-11,23:39:09,23
N48143,Utair,2025-08-27,07:58:21,19
N43662,Red Wings,2024-07-14,18:08:15,288
U61796,Utair,2025-09-05,15:41:42,269
SU3568,Pobeda,2024-12-05,01:34:35,167
SU7023,Red Wings,2024-02-15,14:59:25,63
S76608,Pobeda,2025-08-19,02:56:12,173
FV3889,Nordwind,2025-12-13,06:29:17,138
N41725,Utair,2024-03-02,20:25:37,15
S77107,Red Wings,2024-05-18,19:22:30,154
N41118,Pobeda,2024-03-24,10:31:54,190
UT7644,Red Wings,2025-02-20,01:37:49,147
FV3727,Rossiya,2024-03-05,16:14:11,16
U6738,Ural Airlines,2025-09-10,02:36:45,19
WZ5268,Rossiya,2024-10-14,18:13:28,27
SU1447,Nordwind,2024-08-20,07:08:48,29
UT2256,S7 Airlines,2025-06-07,21:00:03,148
S71798,Ural Airlines,2025-04-11,11:20:19,7
DP8857,Utair,2025-10-26,23:17:59,86
FV7098,Nordwind,2024-12-11,09:15:39,156
WZ7453,Aeroflot,2024-07-09,10:24:18,239
DP7761,Ural Airlines,2025-04-06,21:46:17,173
DP7405,Utair,2024-02-15,08:42:39,188
UT1344,Red Wings,2025-04-13,14:39:35,79
U62603,Ural Airlines,2025-06-06,11:35:34,14
UT7615,Ural Airlines,2024-10-07,03:53:01,31
SU3536,Aeroflot,2024-03-09,05:11:02,168
UT8157,Red Wings,2024-08-19,03:08:00,163
WZ2815,S7 Airlines,2024-08-05,03:55:43,6
N45199,Ural Airlines,2025-08-08,12:01:17,242
FV4270,S7 Airlines,2025-09-16,18:15:45,18
U67158,Utair,2024-11-01,02:24:01,126
SU6300,Rossiya,2024-07-17,06:42:41,149
U69720,Nordwind,2025-11-20,07:58:52,300
FV8733,Ural Airlines,2025-08-21,06:18:55,13
S73525,Utair,2025-05-21,13:07:48,105
SU1751,Red Wings,2025-06-26,22:13:47,100
UT5863,Rossiya,2024-12-17,14:01:15,225
WZ1076,Aeroflot,2024-09-01,04:39:40,15
N43209,Nordwind,2024-05-12,15:17:04,152
N42817,Pobeda,2025-11-22,10:32:09,233
N43376,Aeroflot,2025-10-28,18:48:26,20
S74349,Utair,2025-10-04,14:46:29,126
WZ3008,S7 Airlines,2024-11-06,13:17:47,296
SU9322,Aeroflot,2025-09-13,10:16:50,22
FV7131,Pobeda,2024-01-02,23:03:26,29
FV6624,Ural Airlines,2024-12-16,18:46:12,291
N43972,Rossiya,2024-08-20,03:32:12,67
UT353,Aeroflot,2025-06-25,00:52:04,12
S7969,Utair,2025-03-19,13:20:51,25
DP1878,Red Wings,2024-02-02,10:11:46,263
N43979,S7 Airlines,2024-01-23,23:08:15,68
WZ1784,Ural Airlines,2024-11-04,03:51:18,15
U67639,Pobeda,2025-10-16,06:01:56,104
FV2715,Red Wings,2024-04-01,07:22:49,117
DP4810,Rossiya,2024-08-09,03:45:01,42
WZ7035,Pobeda,2025-02-16,11:48:03,290
UT7065,Rossiya,2024-04-23,06:13:18,82
WZ7615,Utair,2025-11-16,04:28:58,281
N48994,Aeroflot,2024-09-10,06:15:25,73
S7249,Aeroflot,2025-06-03,07:14:13,89
DP4749,Utair,2024-09-23,23:03:59,210
DP3343,Aeroflot,2025-09-07,11:02:20,186
WZ8992,S7 Airlines,2024-06-19,10:20:15,136
UT8574,Red Wings,2024-06-24,05:01:47,272
S79347,Nordwind,2024-12-18,18:28:47,33
WZ1264,Pobeda,2024-01-23,00:01:54,137
WZ2655,Utair,2024-12-07,10:19:03,32
SU1116,S7 Airlines,2024-01-23,06:22:30,221
SU5497,Utair,2024-11-23,13:15:21,81
U68057,Nordwind,2025-05-06,18:16:04,264
FV9198,Pobeda,2024-07-04,21:37:33,24
FV2519,Utair,2025-09-03,02:30:47,260
DP9764,Ural Airlines,2024-09-27,15:08:00,116
WZ9113,Pobeda,2024-05-26,03:39:02,190
FV9969,Ural Airlines,2025-05-05,07:46:16,230
N44551,Pobeda,2024-07-28,14:01:11,273
FV9713,Rossiya,2024-09-14,05:14:07,3
U65454,Pobeda,2025-05-22,21:02:37,126
SU8211,Nordwind,2025-03-17,02:51:34,13
N43012,Red Wings,2025-07-18,00:01:28,197
S7438,Utair,2025-05-14,08:59:20,280
FV1474,Ural Airlines,2024-06-04,04:21:25,196
S7663,Pobeda,2024-10-02,17:49:55,81
N46668,Red Wings,2025-05-19,07:25:39,190
U69114,Nordwind,2025-07-16,05:30:40,286
U67515,Ural Airlines,2025-07-13,02:48:28,259
U65727,Utair,2025-10-24,06:56:15,195
FV3669,Ural Airlines,2025-03-11,14:41:52,296
N46543,Red Wings,2025-07-16,20:40:42,171
SU9559,Aeroflot,2024-09-07,11:28:48,11
SU6255,S7 Airlines,2025-06-14,21:13:50,117
WZ7301,Nordwind,2024-03-11,19:24:40,299
FV1093,S7 Airlines,2025-09-15,00:23:38,199
WZ7540,Pobeda,2024-11-21,23:10:02,184
S78369,Rossiya,2024-01-06,08:30:59,91
DP2420,S7 Airlines,2024-09-07,22:36:02,102
DP9355,S7 Airlines,2024-08-16,16:22:13,111
U6632,Rossiya,2025-10-27,07:00:39,202
WZ1131,Aeroflot,2025-03-19,23:55:07,262
DP3963,Red Wings,2024-04-20,07:17:11,159
WZ8692,Ural Airlines,2024-12-17,21:42:58,178
UT2184,Ural Airlines,2024-02-09,16:34:33,263
SU9519,Pobeda,2025-09-06,01:31:51,201
DP8363,Pobeda,2024-01-28,06:36:50,211
FV6679,Ural Airlines,2025-09-20,23:36:41,64
U68698,Pobeda,2025-02-28,15:44:13,170
WZ6763,Nordwind,2024-11-16,19:30:06,156
N45659,Utair,2024-11-06,08:24:05,100
WZ3135,Pobeda,2025-11-17,17:02:33,243
U69708,Nordwind,2024-05-12,21:16:23,42
FV5272,Red Wings,2025-03-13,11:15:57,33
S7995,Pobeda,2025-12-02,19:57:39,295
FV8103,Utair,2025-04-21,15:18:04,164
S72010,Pobeda,2025-11-12,23:56:59,125
WZ2567,Red Wings,2024-07-18,15:29:44,272
U64052,Red Wings,2025-02-18,17:46:49,136
S77805,Aeroflot,2025-11-04,07:10:24,83
