Номер рейса,Авиакомпания,Дата прилета,Время прилета,Число пассажиров
S75138,Ural Airlines,2025-03-24,12:54:36,266
WZ2255,Pobeda,2024-01-19,18:09:02,18
U66361,S7 Airlines,2024-01-10,19:59:30,218
WZ4368,Aeroflot,2025-12-07,06:55:27,222
WZ436,S7 Airlines,2024-09-24,01:20:15,44
U69814,Pobeda,2024-07-02,15:27:50,78
S74641,S7 Airlines,2025-11-01,21:51:34,239
DP8533,S7 Airlines,2025-03-10,16:04:48,276
UT1375,Pobeda,2025-01-09,06:02:09,71
DP6713,Aeroflot,2025-02-21,09:45:45,139
UT480,Nordwind,2024-10-02,21:32:10,269
FV4121,Utair,2025-09-22,05:06:36,236
U67881,Nordwind,2024-03-13,07:31:50,232
UT6711,Nordwind,2024-11-11,08:55:48,72
DP6849,Aeroflot,2025-08-18,10:42:48,114
UT6358,Rossiya,2024-05-26,17:58:38,152
S76579,Pobeda,2024-01-23,22:20:34,239
WZ3217,Ural Airlines,2024-09-20,03:19:37,86
FV8616,Ural Airlines,2025-04-08,01:42:20,270
UT103,Pobeda,2025-08-02,04:38:46,168
SU1180,Utair,2024-02-17,09:14:57,203
UT9649,Red Wings,2024-05-16,22:08:47,147
FV7148,Nordwind,2025-12-13,11:22:27,1
N49459,Utair,2024-06-12,11:36:07,275
FV8323,S7 Airlines,2024-07-25,21:25:14,157
FV2568,Pobeda,2024-02-17,15:36:04,267
FV8629,Aeroflot,2025-02-23,11:53:58,184
WZ1675,Ural Airlines,2024-05-18,13:04:37,15
S79884,Utair,2025-05-27,21:37:47,3
FV193,Utair,2024-05-27,18:25:38,254
N47685,Pobeda,2024-08-20,16:20:21,35
S74247,Pobeda,2025-10-12,00:46:30,156
S7167,Utair,2025-03-14,16:59:45,66
DP2240,Pobeda,2025-11-13,20:12:38,10
U69525,Nordwind,2024-03-05,11:31:15,111
SU6636,Aeroflot,2024-07-10,13:20:41,56
UT4923,S7 Airlines,2025-01-17,21:53:56,155
U6601,Utair,2024-02-19,21:16:00,96
SU946,Pobeda,2025-07-14,21:17:11,233
N46271,Pobeda,2025-07-12,22:38:22,226
FV4013,Utair,2025-07-06,04:51:50,251
U69698,Red Wings,2024-10-24,03:10:32,36
DP3449,S7 Airlines,2025-11-21,20:18:20,244
SU3141,Aeroflot,2025-12-17,11:28:05,176
SU4042,Nordwind,2024-11-27,08:50:02,8
DP8122,Nordwind,2025-05-24,09:51:31,215
WZ2638,Red Wings,2025-01-09,16:33:32,279
FV8434,Utair,2024-02-27,12:18:25,207
SU4257,S7 Airlines,2025-11-02,05:20:22,199
FV9065,Pobeda,2025-03-12,00:49:44,247
FV9354,S7 Airlines,2025-08-15,05:59:33,150
U65061,Pobeda,2025-02-22,18:41:49,112
S73595,Utair,2024-12-12,02:49:24,256
DP7837,Rossiya,2024-05-12,00:09:38,62
SU1333,Aeroflot,2024-06-08,03:00:07,47
FV7198,Aeroflot,2025-04-23,13:40:55,2
DP9824,Rossiya,2025-12-26,14:37:50,194
UT9338,Nordwind,2024-02-25,11:33:07,98
DP4550,S7 Airlines,2025-12-24,19:31:43,103
N47320,Red Wings,2025-11-25,14:43:23,136
U68408,Ural Airlines,2024-03-28,01:39:07,143
SU3445,Rossiya,2024-07-12,21:50:34,293
U62952,Utair,2025-08-09,20:20:09,169
U67475,Ural Airlines,2025-05-27,01:44:59,249
UT2938,Red Wings,2025-11-04,18:26:04,54
DP3081,Red Wings,2024-03-26,04:17:01,277
U66917,Nordwind,2025-04-16,10:45:03,21
FV9064,Red Wings,2025-11-12,14:37:00,34
DP6688,Pobeda,2024-03-04,18:08:02,38
FV7342,Rossiya,2025-03-16,03:00:22,3
N47261,Pobeda,2024-10-14,01:11:56,168
SU4606,Red Wings,2024-06-10,23:47:42,252
S77928,Red Wings,2024-12-28,22:50:35,231
FV7519,Ural Airlines,2025-10-21,21:15:00,20
S74218,Ural Airlines,2025-07-24,16:36:00,269
S71097,Ural Airlines,2024-03-08,11:31:55,75
SU4788,Red Wings,2025-09-19,01:32:20,255
WZ3922,Pobeda,2025-06-10,05:11:49,43
U61786,Nordwind,2025-12-27,00:06:11,11
DP8141,Ural Airlines,2025-06-21,07:15:46,149
UT3815,Utair,2025-12-19,09:35:59,252
S76992,Pobeda,2024-04-23,22:57:44,226
SU1188,Red Wings,2024-11-09,21:01:07,186
U69097,S7 Airlines,2024-01-04,14:35:27,90
WZ3460,Pobeda,2024-11-08,11:31:59,83
FV2959,Rossiya,2024-07-20,08:34:51,250
FV3011,Ural Airlines,2024-05-14,14:33:39,20
N42644,Aeroflot,2025-03-08,00:02:17,185
UT1938,S7 Airlines,2024-07-17,10:33:28,241
DP6921,Rossiya,2024-01-07,19:32:04,35
DP8946,Rossiya,2025-11-15,04:50:20,15
FV5448,Rossiya,2025-10-14,15:19:15,122
SU5212,Red Wings,2025-05-24,05:55:55,35
N47721,Nordwind,2024-12-03,04:21:16,49
U69446,Aeroflot,2024-06-18,10:53:28,206
SU3754,Red Wings,2025-10-05,16:29:30,44
S77568,S7 Airlines,2024-09-23,17:24:57,128
N44378,Rossiya,2025-01-17,14:32:23,56
N44326,Pobeda,2024-02-26,12:58:26,80
UT1601,Red Wings,2025-11-07,13:26:10,215
WZ4222,Utair,2024-06-05,10:05:47,159
SU8381,S7 Airlines,2024-06-13,00:02:31,139
FV8486,S7 Airlines,2024-03-27,14:06:43,146
UT2421,S7 Airlines,2024-01-27,04:08:58,6
U6753,Pobeda,2024-09-25,15:44:53,89
DP9173,Aeroflot,2024-01-23,14:11:10,169
U67992,Aeroflot,2025-05-09,22:55:15,89
DP2071,Pobeda,2024-05-23,16:57:25,98
WZ2493,Aeroflot,2024-10-12,03:03:39,271
SU1127,Red Wings,2025-06-20,14:33:31,233
FV7398,Ural Airlines,2025-01-17,17:25:04,92
U65526,S7 Airlines,2024-09-02,20:12:22,46
DP1105,Ural Airlines,2024-06-19,16:52:48,2
DP8114,Pobeda,2024-02-24,10:12:50,174
S76657,Red Wings,2024-11-10,16:50:52,222
U6641,Ural Airlines,2024-06-10,20:37:43,113
SU2214,S7 Airlines,2024-05-15,10:48:23,297
UT1810,Pobeda,2025-06-27,11:04:43,270
S7304,S7 Airlines,2025-11-01,21:49:14,23
WZ8758,Aeroflot,2025-02-07,05:10:58,292
N46430,Rossiya,2025-01-07,18:51:19,161
FV4119,Ural Airlines,2024-10-23,12:03:47,130
DP7939,Utair,2024-09-03,22:02:22,229
S74245,S7 Airlines,2025-03-04,04:22:04,129
FV5080,Aeroflot,2025-12-17,23:35:34,268
FV3262,S7 Airlines,2025-12-06,05:21:10,97
S7909,Nordwind,2024-02-20,18:21:44,38
WZ4499,Rossiya,2025-09-04,23:32:37,245
UT6646,Pobeda,2025-09-23,04:39:23,81
N49559,S7 Airlines,2025-11-10,02:25:45,1
WZ6848,Aeroflot,2024-04-04,02:39:09,136
DP3837,Ural Airlines,2024-11-11,10:55:16,179
WZ3657,Ural Airlines,2024-01-03,11:29:18,180
DP1236,Ural Airlines,2025-01-06,11:50:53,55
UT941,Red Wings,2025-07-26,13:54:48,205
UT6070,S7 Airlines,2024-12-01,21:26:36,9
U68302,Aeroflot,2025-08-13,01:37:33,136
N46082,Ural Airlines,2025-01-15,06:54:39,67
S77289,Ural Airlines,2024-03-20,22:40:20,273
N4393,Ural Airlines,2025-10-18,16:37:28,84
S72333,Ural Airlines,2025-08-12,04:52:54,287
FV5150,Pobeda,2024-05-08,16:42:25,100
N42137,Ural Airlines,2025-06-16,01:50:37,292
S72434,S7 Airlines,2024-10-12,22:32:47,281
WZ3671,Rossiya,2024-10-16,15:54:09,263
U69030,Ural Airlines,2025-05-04,13:47:24,80
WZ1843,Nordwind,2025-01-24,10:29:29,232
N45236,Aeroflot,2025-08-15,02:00:34,36
FV5522,Rossiya,2024-10-10,13:40:06,193
FV3688,Utair,2024-06-25,22:57:49,184
WZ560,Utair,2024-10-24,10:03:06,150
WZ6870,Pobeda,2024-12-03,06:39:10,28
DP4366,Nordwind,2024-05-19,08:53:02,56
DP8199,S7 Airlines,2024-09-07,02:41:28,155
SU9071,Utair,2025-09-05,13:33:27,140
DP9815,Red Wings,2024-12-11,17:11:01,282
DP1548,Ural Airlines,2024-11-11,01:48:09,81
U65296,Rossiya,2024-04-13,00:31:47,29
UT1826,Rossiya,2024-07-14,07:25:09,264
U6713,Nordwind,2025-10-11,00:18:51,272
FV5327,Nordwind,2025-03-06,04:57:53,114
SU4312,Utair,2025-12-07,19:01:51,52
FV8657,Rossiya,2025-06-10,22:51:25,238
UT5715,Rossiya,2024-11-13,04:45:40,30
WZ7323,S7 Airlines,2025-09-20,00:21:27,72
WZ3631,Utair,2025-08-03,22:16:10,218
FV1639,Red Wings,2024-09-14,05:36:55,299
UT756,S7 Airlines,2025-09-25,04:16:18,252
WZ2737,Utair,2025-09-25,03:49:19,87
SU1651,S7 Airlines,2025-10-22,04:17:15,44
U68326,Utair,2024-04-21,03:58:51,236
N49310,Nordwind,2025-04-23,21:15:43,189
WZ6954,Aeroflot,2024-08-25,04:30:19,90
WZ8237,Pobeda,2024-04-18,08:52:24,257
UT6584,Red Wings,2024-07-05,07:30:40,253
U69634,Ural Airlines,2025-04-26,06:42:34,177
UT5868,Aeroflot,2025-01-14,21:11:47,139
SU3631,Rossiya,2024-10-13,00:21:10,110
U68986,Nordwind,2025-03-23,22:38:37,27
SU6943,Ural Airlines,2025-07-08,23:45:22,295
N46081,Ural Airlines,2025-02-06,19:54:34,253
DP2255,Red Wings,2025-11-26,04:39:30,60
UT7775,Nordwind,2024-09-17,07:27:17,222
SU6018,Pobeda,2025-08-01,11:59:01,184
S76070,Utair,2025-12-09,05:54:52,298
WZ4672,Aeroflot,2024-11-01,19:08:39,28
WZ4002,Pobeda,2024-08-10,15:17:12,17
SU4981,Ural Airlines,2024-12-06,22:42:49,21
FV8734,Nordwind,2025-02-01,00:21:36,270
UT3336,S7 Airlines,2025-02-10,10:14:05,129
FV8517,Ural Airlines,2025-05-01,02:57:51,299
SU9893,Rossiya,2024-04-02,12:36:24,269
N45588,Rossiya,2024-02-08,12:01:57,170
UT2443,Nordwind,2024-10-02,10:19:58,257
UT5702,Red Wings,2025-08-22,04:13:32,3
N4416,S7 Airlines,2024-06-10,18:47:30,132
S74017,Utair,2025-05-09,12:00:20,70
WZ7131,Nordwind,2025-07-05,07:07:42,40
N49579,Nordwind,2024-02-19,17:03:25,62
DP6991,Ural Airlines,2025-11-13,03:52:09,171
DP6051,Utair,2025-01-15,11:40:22,83
SU9319,S7 Airlines,2025-10-01,20:50:16,156
UT179,Pobeda,2024-11-22,21:06:15,75
DP6519,Nordwind,2025-10-12,12:52:24,278
WZ4017,S7 Airlines,2025-10-28,09:17:05,8
FV3876,Nordwind,2025-12-22,02:12:44,53
N4599,Aeroflot,2025-04-20,19:52:26,268
FV5176,Red Wings,2024-03-20,18:40:30,152
S7606,S7 Airlines,2025-06-24,08:37:43,154
S72200,Utair,2024-06-06,09:45:54,181
U61360,S7 Airlines,2024-03-11,03:11:49,19
WZ9307,Nordwind,2024-08-04,23:08:04,133
S77876,Ural Airlines,2025-03-04,23:03:13,100
DP8422,Ural Airlines,2025-02-10,11:08:22,19
SU9209,Utair,2025-07-26,11:58:02,290
S74875,Pobeda,2025-08-08,11:25:13,100
UT3294,Aeroflot,2025-05-07,05:49:00,151
UT278,Red Wings,2024-07-28,16:08:04,27
UT3853,Aeroflot,2024-06-12,18:17:56,21
FV4288,Utair,2025-02-09,04:18:04,120
U6934,Rossiya,2025-01-20,15:46:46,13
N41468,Ural Airlines,2024-08-24,16:00:21,199
U67491,Pobeda,2024-09-03,06:03:27,172
FV9902,Pobeda,2025-06-08,17:36:29,243
UT8879,Nordwind,2024-01-01,00:19:12,166
FV7751,Ural Airlines,2024-11-03,17:28:49,141
U62022,Pobeda,2024-01-25,16:09:08,281
U62855,Red Wings,2024-08-15,03:22:35,1
UT910,Pobeda,2025-04-16,08:08:09,143
N41585,Rossiya,2024-02-21,13:25:33,121
WZ773,Aeroflot,2025-02-18,08:25:11,7
N44007,Aeroflot,2025-06-05,02:42:00,210
N45546,Rossiya,2025-04-17,17:05:50,136
SU9701,Utair,2024-10-20,17:57:51,122
FV8982,Nordwind,2024-07-24,21:06:13,18
FV9315,Nordwind,2025-02-16,21:21:49,21
DP9099,Aeroflot,2025-05-08,01:01:46,177
S72874,Rossiya,2025-06-10,12:07:45,50
U6686,Nordwind,2025-09-27,21:23:18,157
N4825,Rossiya,2024-05-17,10:26:01,123
SU8766,Utair,2025-02-09,20:39:19,79
S76795,Ural Airlines,2024-11-16,01:06:52,84
DP2889,Aeroflot,2024-01-17,17:41:41,160
WZ7777,Ural Airlines,2024-04-07,14:01:55,61
S77438,Ural Airlines,2025-09-12,03:03:59,146
S75370,Rossiya,2025-05-11,13:10:21,129
N43946,Red Wings,2024-07-23,20:52:25,180
S71848,S7 Airlines,2025-07-04,04:03:47,266
UT6302,Utair,2024-01-07,19:18:23,105
SU2394,Nordwind,2024-08-27,13:29:31,100
U63976,Red Wings,2025-08-19,03:46:26,157
U68059,Rossiya,2024-04-10,10:00:19,179
WZ6648,Aeroflot,2024-09-17,06:42:58,87
SU4877,Ural Airlines,2025-06-23,10:43:23,261
WZ242,Red Wings,2024-02-15,21:17:03,16
S71856,Utair,2025-09-16,13:29:00,55
S71845,Aeroflot,2024-05-19,08:25:04,182
DP1836,Red Wings,2024-12-04,03:12:47,296
UT9529,Rossiya,2025-12-25,11:56:11,52
SU1491,Rossiya,2024-09-06,01:52:54,135
DP9719,Nordwind,2024-03-22,14:14:07,96
U69913,S7 Airlines,2025-12-06,11:56:24,113
UT1911,Nordwind,2025-09-15,00:26:26,259
SU1176,S7 Airlines,2024-02-15,11:41:29,111
SU7981,Nordwind,2025-12-18,20:54:40,184
FV7660,Nordwind,2024-06-17,19:56:57,54
FV2480,Aeroflot,2025-05-04,14:28:14,203
DP9909,S7 Airlines,2025-06-01,10:18:40,34
UT9152,Nordwind,2025-12-27,23:25:07,58
FV8210,Ural Airlines,2024-02-25,11:33:17,182
U68584,Red Wings,2025-02-16,01:31:40,98
WZ2152,Aeroflot,2025-06-13,09:54:10,139
SU4702,Ural Airlines,2025-11-21,17:47:11,16
U62024,Utair,2025-07-08,05:52:43,183
U6426,Ural Airlines,2024-10-08,06:44:36,235
UT1895,Nordwind,2024-05-15,17:43:49,100
U62550,Nordwind,2025-06-25,16:32:20,64
U62344,Rossiya,2024-04-20,05:10:59,22
WZ6918,Ural Airlines,2024-06-14,05:15:40,181
S74467,Pobeda,2025-12-23,02:24:40,292
UT7862,Ural Airlines,2024-01-26,22:51:48,91
WZ6165,Ural Airlines,2024-07-22,07:12:51,163
SU6156,Ural Airlines,2024-03-18,08:22:36,81
WZ893,Aeroflot,2024-12-27,14:49:04,121
FV3004,Rossiya,2025-09-07,14:35:38,50
DP5438,Nordwind,2024-05-15,17:19:16,145
DP6426,Nordwind,2024-03-01,10:35:24,219
FV2277,Pobeda,2024-08-17,07:23:26,195
SU416,Ural Airlines,2024-08-02,08:21:41,108
N43448,Rossiya,2024-03-13,16:05:31,141
SU5609,Aeroflot,2025-07-26,21:32:45,188
WZ174,Pobeda,2025-09-24,13:14:21,204
UT9809,Red Wings,2025-10-18,05:59:07,95
FV8119,Rossiya,2025-08-12,13:49:09,231
U6501,Aeroflot,2025-08-02,19:39:04,146
N49259,Ural Airlines,2025-12-22,03:31:20,77
DP3068,Rossiya,2024-02-19,02:03:45,204
N45013,Nordwind,2024-02-01,15:42:12,240
UT2723,S7 Airlines,2025-01-22,20:38:20,41
U61464,Utair,2025-02-25,14:44:45,289
U69772,Pobeda,2024-08-12,21:09:25,239
FV431,Ural Airlines,2024-10-13,10:49:22,5
S79404,Nordwind,2025-12-12,04:23:28,31
UT3916,S7 Airlines,2024-08-09,16:17:33,281
FV984,Red Wings,2025-03-01,23:17:39,222
WZ4927,Aeroflot,2025-01-21,07:01:26,154
UT4973,Rossiya,2025-12-01,20:21:48,84
UT9566,Ural Airlines,2025-03-20,20:27:47,289
SU1604,Pobeda,2025-05-22,07:18:54,132
DP7663,S7 Airlines,2025-12-23,16:35:11,116
DP1837,Pobeda,2025-05-28,05:34:53,105
S7682,Utair,2024-06-15,12:28:40,81
N43296,Ural Airlines,2025-08-06,23:51:49,295
FV5941,Red Wings,2025-02-18,06:34:58,127
N49603,S7 Airlines,2024-06-15,23:28:26,208
UT5097,Red Wings,2024-07-22,11:13:10,68
N44901,S7 Airlines,2024-05-24,02:32:42,178
FV594,Red Wings,2025-05-24,10:43:13,14
S7368,Nordwind,2024-05-06,19:50:42,295
DP4223,Ural Airlines,2024-05-01,16:01:21,60
U67469,Red Wings,2025-10-10,13:51:53,44
DP4999,Nordwind,2024-01-14,16:48:09,165
N47750,Aeroflot,2025-09-09,13:08:15,288
N45532,Rossiya,2024-10-17,17:14:10,8
WZ8595,Nordwind,2024-04-15,08:32:58,202
SU6725,Aeroflot,2025-05-15,16:51:42,29
FV3186,Nordwind,2024-10-01,02:24:29,235
WZ2875,S7 Airlines,2025-09-24,19:14:17,7
U63513,Rossiya,2025-10-08,11:26:24,163
SU414,S7 Airlines,2024-12-22,05:10:13,124
FV4728,Utair,2025-03-28,12:19:15,112
S79389,Utair,2024-09-25,05:56:50,55
S78680,Ural Airlines,2024-06-17,14:27:47,244
DP7550,Nordwind,2024-09-23,14:32:55,140
U69622,Aeroflot,2025-04-13,06:24:10,216
N49949,Ural Airlines,2024-08-04,18:18:01,83
DP7851,Red Wings,2024-08-05,21:04:56,299
N48634,Utair,2024-11-23,03:37:25,195
U69943,Nordwind,2024-12-27,19:39:46,80
UT1671,Rossiya,2025-06-06,18:20:11,114
SU5979,Utair,2025-08-21,07:59:21,16
DP1571,S7 Airlines,2025-10-27,02:07:37,168
FV4105,Rossiya,2025-10-18,02:32:15,148
DP1010,S7 Airlines,2025-07-03,07:55:49,279
U67469,Nordwind,2025-04-11,15:20:27,90
FV4587,S7 Airlines,2024-03-26,16:35:46,43
UT9027,Ural Airlines,2024-04-22,16:46:44,62
UT1996,Red Wings,2024-05-27,17:21:50,141
U67955,Nordwind,2024-05-19,14:20:41,248
SU5595,S7 Airlines,2025-04-27,03:18:07,83
N46480,Utair,2025-04-18,06:18:42,19
UT8412,Rossiya,2025-12-19,01:27:36,26
U61404,Red Wings,2024-07-08,21:43:16,152
SU4455,Pobeda,2024-05-21,12:18:46,14
N49205,Utair,2025-09-21,23:09:39,270
UT8472,Aeroflot,2024-06-05,09:20:22,174
SU4464,Pobeda,2025-09-18,07:44:34,299
N45157,S7 Airlines,2024-02-06,10:26:52,44
SU6727,S7 Airlines,2024-12-15,19:07:16,215
FV7553,Ural Airlines,2025-07-10,10:48:19,86
U66659,Ural Airlines,2024-07-17,11:46:05,210
WZ2913,Nordwind,2024-04-02,13:32:29,101
FV4331,Red Wings,2024-04-01,02:09:01,185
DP1897,Nordwind,2024-01-17,11:02:36,123
DP1990,Aeroflot,2024-01-01,02:29:59,65
FV1793,Red Wings,2024-01-21,09:39:10,196
S77332,Aeroflot,2024-05-14,15:39:06,115
FV9799,Nordwind,2024-06-07,02:44:03,0
SU1359,Rossiya,2024-03-08,15:42:08,93
S72293,Ural Airlines,2024-08-05,00:23:48,60
UT3061,Red Wings,2024-01-21,00:09:45,101
FV6812,Nordwind,2025-03-08,20:35:26,118
S79527,Rossiya,2025-07-13,22:42:54,104
N49767,Pobeda,2025-03-04,13:49:22,270
U6349,Utair,2025-01-10,17:40:24,149
UT6574,Utair,2024-04-09,11:59:02,132
DP7611,Red Wings,2024-11-15,00:23:27,200
S78743,Red Wings,2025-07-22,12:28:20,229
N47878,Nordwind,2024-01-10,11:07:52,36
FV2817,Utair,2024-01-18,06:04:26,269
U62210,Aeroflot,2025-07-13,18:26:06,70
S78478,Ural Airlines,2025-09-04,07:33:41,113
WZ1178,Utair,2025-03-07,14:30:25,165
N45772,Pobeda,2025-07-05,18:28:59,251
DP8785,Utair,2025-12-17,19:31:11,161
SU6416,S7 Airlines,2025-10-19,19:02:04,57
N48323,Red Wings,2024-04-08,04:37:06,281
UT6880,Rossiya,2024-12-16,07:44:53,272
S73887,Pobeda,2024-02-08,12:43:07,249
WZ3065,Red Wings,2025-12-04,17:42:11,47
DP9191,Red Wings,2025-03-16,00:31:10,190
WZ4770,Rossiya,2025-04-13,06:27:06,79
DP2999,Rossiya,2025-10-01,00:31:16,103
UT8381,Ural Airlines,2025-06-15,06:25:47,169
N41769,S7 Airlines,2024-04-01,19:17:36,9
N46339,Utair,2024-11-19,01:01:35,12
SU9538,S7 Airlines,2025-05-13,14:06:12,192
DP9367,Aeroflot,2025-09-10,00:06:16,108
N4848,Utair,2024-02-22,18:18:57,168
S73219,Pobeda,2025-08-04,17:09:14,74
