Результаты сортировки для размера 20000
=== Сортировка пузырьком (Bubble) ===
UT7167,S7 Airlines,2024-01-02,07:44:48,172
FV4476,Nordwind,2024-01-02,07:51:18,132
SU7445,Nordwind,2024-01-02,08:46:16,10
DP9023,Pobeda,2024-01-02,08:48:37,222
SU5130,Red Wings,2024-01-02,09:52:33,206
WZ8382,Aeroflot,2024-01-02,10:20:13,130
FV9417,Ural Airlines,2024-01-02,11:28:52,174
WZ362,Aeroflot,2024-01-02,11:39:47,298
FV1214,Utair,2024-01-02,11:57:44,177
FV7437,Aeroflot,2024-01-02,12:49:42,70
UT2495,Ural Airlines,2024-01-02,14:01:51,131
DP2763,S7 Airlines,2024-01-02,15:11:14,162
SU253,S7 Airlines,2024-01-02,15:37:33,267
WZ2560,Pobeda,2024-01-02,17:08:51,129
UT1838,Ural Airlines,2024-01-02,19:17:17,243
DP5864,Rossiya,2024-01-02,19:54:54,67
SU7524,Utair,2024-01-02,20:18:18,80
S76607,Nordwind,2024-01-02,21:38:10,50
DP2976,Pobeda,2024-01-02,22:01:21,146
U69393,Red Wings,2024-01-03,00:47:08,20
N45998,Red Wings,2024-01-03,00:57:14,241
U6848,Rossiya,2024-01-03,01:56:15,43
N47647,Aeroflot,2024-01-03,03:21:24,63
SU6369,Red Wings,2024-01-03,03:23:50,272
FV1935,Nordwind,2024-01-03,07:48:03,177
S7397,Ural Airlines,2024-01-03,08:42:51,45
N44514,S7 Airlines,2024-01-03,08:46:56,56
DP752,Pobeda,2024-01-03,09:29:28,14
S73189,Utair,2024-01-03,09:38:19,197
S7573,S7 Airlines,2024-01-03,09:55:16,211
FV682,Nordwind,2024-01-03,10:03:31,274
WZ9260,Aeroflot,2024-01-03,10:28:00,222
UT3534,Utair,2024-01-03,10:31:41,139
DP618,Red Wings,2024-01-03,11:17:29,104
N42169,Aeroflot,2024-01-03,12:45:54,103
UT7453,S7 Airlines,2024-01-03,13:31:09,87
WZ3928,Aeroflot,2024-01-03,15:07:32,79
DP657,Red Wings,2024-01-03,15:53:48,241
SU119,Red Wings,2024-01-03,16:52:31,290
S74945,Nordwind,2024-01-03,17:48:41,264
SU3197,S7 Airlines,2024-01-03,17:51:35,177
N48260,Pobeda,2024-01-03,18:02:10,120
UT640,S7 Airlines,2024-01-03,18:45:18,297
FV3356,Aeroflot,2024-01-03,19:42:23,280
FV2085,Utair,2024-01-03,21:03:48,169
DP3197,Aeroflot,2024-01-03,21:35:49,138
WZ5152,S7 Airlines,2024-01-03,22:16:37,96
WZ9721,Aeroflot,2024-01-03,22:41:28,45
N42395,Aeroflot,2024-01-04,00:35:55,245
UT3552,S7 Airlines,2024-01-04,00:54:38,249
UT9503,S7 Airlines,2024-01-04,01:10:06,100
SU9846,Rossiya,2024-01-04,01:19:58,166
SU5521,Rossiya,2024-01-04,02:32:01,207
U6646,Utair,2024-01-04,03:06:58,140
DP1659,Aeroflot,2024-01-04,05:28:40,177
U66522,S7 Airlines,2024-01-04,06:09:31,272
S77721,Red Wings,2024-01-04,06:52:57,20
DP3412,Utair,2024-01-04,07:07:06,79
WZ6368,Nordwind,2024-01-04,07:09:50,91
WZ7078,Ural Airlines,2024-01-04,07:38:37,204
UT8808,Ural Airlines,2024-01-04,08:06:11,298
DP2309,Aeroflot,2024-01-04,08:35:06,265
DP1296,S7 Airlines,2024-01-04,10:10:32,90
WZ2771,S7 Airlines,2024-01-04,12:12:13,175
FV1179,Utair,2024-01-04,12:49:17,215
WZ3650,Aeroflot,2024-01-04,12:53:36,35
SU9472,Aeroflot,2024-01-04,13:03:16,151
SU6912,Rossiya,2024-01-04,14:54:22,27
S7325,Nordwind,2024-01-04,14:58:16,163
SU9939,Nordwind,2024-01-04,15:22:37,126
UT9544,S7 Airlines,2024-01-04,17:41:52,46
FV2249,Nordwind,2024-01-04,17:57:19,65
N41023,Aeroflot,2024-01-04,18:18:24,270
U63183,Utair,2024-01-04,18:31:25,69
DP9514,Pobeda,2024-01-04,18:45:46,200
SU5128,Rossiya,2024-01-04,19:22:49,261
N41957,Utair,2024-01-04,21:55:02,103
U65132,Red Wings,2024-01-04,22:42:17,86
SU7178,Ural Airlines,2024-01-04,22:45:19,228
U62070,Nordwind,2024-01-04,23:19:48,103
U61013,Aeroflot,2024-01-05,00:10:21,59
DP2156,Ural Airlines,2024-01-05,00:24:04,6
SU6012,Nordwind,2024-01-05,00:28:55,63
UT493,Ural Airlines,2024-01-05,00:35:46,281
SU4991,Red Wings,2024-01-05,01:04:07,235
FV7270,Red Wings,2024-01-05,02:09:29,219
WZ1911,Utair,2024-01-05,03:56:48,112
DP1747,Aeroflot,2024-01-05,04:00:08,112
N44646,Ural Airlines,2024-01-05,06:16:55,217
S73759,Ural Airlines,2024-01-05,06:31:43,257
S79774,Utair,2024-01-05,07:06:03,95
S72841,Aeroflot,2024-01-05,07:21:42,109
UT3621,Pobeda,2024-01-05,08:35:06,10
N44753,Rossiya,2024-01-05,09:16:02,38
UT4030,Rossiya,2024-01-05,13:51:42,77
N44960,Utair,2024-01-05,16:26:05,228
UT5582,S7 Airlines,2024-01-05,17:56:47,39
DP3269,Pobeda,2024-01-05,18:06:14,186
WZ6178,Utair,2024-01-05,18:51:22,251
FV9798,S7 Airlines,2024-01-05,19:45:15,172
U68734,Utair,2024-01-05,20:18:06,86
U66058,Pobeda,2024-01-05,20:52:48,175
UT1635,Rossiya,2024-01-05,20:54:39,214
S77496,Nordwind,2024-01-05,21:16:21,29
N46441,Pobeda,2024-01-05,23:56:10,7
S74405,Nordwind,2024-01-06,00:19:39,262
N43525,Ural Airlines,2024-01-06,00:42:29,201
UT5444,Utair,2024-01-06,01:00:17,89
DP9976,Aeroflot,2024-01-06,01:30:19,132
WZ9928,Utair,2024-01-06,01:33:15,248
S73729,Ural Airlines,2024-01-06,01:40:50,39
FV450,Utair,2024-01-06,01:47:22,194
UT6159,Pobeda,2024-01-06,01:47:34,199
WZ3561,Nordwind,2024-01-06,01:56:19,122
UT2582,Rossiya,2024-01-06,01:59:41,143
SU7596,Aeroflot,2024-01-06,03:56:16,42
N48915,Nordwind,2024-01-06,04:13:48,125
S71029,Utair,2024-01-06,07:12:39,217
N42083,Pobeda,2024-01-06,07:27:01,108
UT6872,Aeroflot,2024-01-06,07:29:52,98
SU8877,Ural Airlines,2024-01-06,09:32:30,12
N41548,Rossiya,2024-01-06,09:34:00,251
S74346,Pobeda,2024-01-06,11:12:22,198
FV8126,Red Wings,2024-01-06,11:51:40,173
FV207,Ural Airlines,2024-01-06,14:37:24,177
FV1726,S7 Airlines,2024-01-06,15:26:07,92
S76472,Rossiya,2024-01-06,17:21:03,109
WZ8177,Utair,2024-01-06,18:31:14,234
FV7283,S7 Airlines,2024-01-06,20:20:56,140
DP6030,Utair,2024-01-06,20:52:44,178
N49340,Red Wings,2024-01-06,23:03:27,177
N41453,Ural Airlines,2024-01-06,23:57:52,248
S71274,Nordwind,2024-01-07,00:59:54,130
S71201,Nordwind,2024-01-07,01:01:26,51
N45805,Utair,2024-01-07,01:24:57,77
FV7439,Aeroflot,2024-01-07,01:30:05,104
N46537,Utair,2024-01-07,03:18:32,39
U65467,Ural Airlines,2024-01-07,03:42:19,25
SU8971,Aeroflot,2024-01-07,04:14:32,242
FV5597,Nordwind,2024-01-07,05:33:03,164
N48475,Nordwind,2024-01-07,08:00:13,44
UT2241,Red Wings,2024-01-07,08:07:23,284
WZ6859,Pobeda,2024-01-07,08:46:41,51
SU861,S7 Airlines,2024-01-07,08:49:38,192
WZ1559,Ural Airlines,2024-01-07,11:18:55,274
DP9707,Nordwind,2024-01-07,11:41:52,43
S77625,Ural Airlines,2024-01-07,12:00:34,229
DP9657,S7 Airlines,2024-01-07,12:07:09,129
WZ5977,Ural Airlines,2024-01-07,12:41:57,288
UT7500,Rossiya,2024-01-07,13:05:07,103
S75610,Utair,2024-01-07,14:21:20,118
FV4345,Ural Airlines,2024-01-07,15:48:51,43
WZ2471,Rossiya,2024-01-07,15:51:26,9
UT2810,Rossiya,2024-01-07,18:16:23,140
WZ4253,Rossiya,2024-01-07,18:25:43,274
S75405,Aeroflot,2024-01-07,20:33:16,286
DP7721,Ural Airlines,2024-01-07,20:35:37,170
DP2496,Utair,2024-01-07,21:10:44,180
FV5534,Ural Airlines,2024-01-07,21:11:04,146
S75389,Ural Airlines,2024-01-07,22:17:13,179
N46502,Nordwind,2024-01-08,01:06:24,44
SU611,Ural Airlines,2024-01-08,01:15:11,38
DP982,Utair,2024-01-08,02:11:46,132
U61929,Utair,2024-01-08,02:16:34,44
S78317,Rossiya,2024-01-08,03:54:48,258
UT4827,Aeroflot,2024-01-08,04:28:21,280
FV4172,Utair,2024-01-08,05:23:57,220
N43756,Red Wings,2024-01-08,05:57:04,208
SU3660,S7 Airlines,2024-01-08,06:25:14,162
UT9125,Utair,2024-01-08,07:15:00,124
UT1485,Utair,2024-01-08,07:18:11,65
UT2539,Aeroflot,2024-01-08,08:03:29,89
UT9907,Rossiya,2024-01-08,08:24:36,120
N43486,Ural Airlines,2024-01-08,08:36:06,42
DP9039,Ural Airlines,2024-01-08,09:10:06,173
N48938,Aeroflot,2024-01-08,09:36:06,143
S78966,Utair,2024-01-08,09:56:04,72
UT6261,Red Wings,2024-01-08,10:33:04,235
FV3342,S7 Airlines,2024-01-08,10:39:52,288
N42598,Pobeda,2024-01-08,11:09:04,16
WZ1033,Red Wings,2024-01-08,11:11:40,151
S75325,Pobeda,2024-01-08,12:21:28,174
U67608,Red Wings,2024-01-08,12:59:09,82
WZ9205,Ural Airlines,2024-01-08,13:43:03,42
N43906,Nordwind,2024-01-08,13:55:35,20
N46890,Utair,2024-01-08,16:03:44,39
SU9747,Rossiya,2024-01-08,20:11:49,291
WZ7751,Rossiya,2024-01-08,21:11:31,277
DP239,Utair,2024-01-08,21:48:40,47
DP7934,Nordwind,2024-01-08,22:03:38,174
FV4246,Ural Airlines,2024-01-08,22:19:58,284
SU3631,Rossiya,2024-01-08,22:33:12,73
N4275,Utair,2024-01-08,23:43:09,153
N44179,S7 Airlines,2024-01-09,01:11:00,287
N49825,Pobeda,2024-01-09,01:47:55,291
SU8957,Nordwind,2024-01-09,03:42:45,272
N44929,Pobeda,2024-01-09,04:08:24,35
N42000,Aeroflot,2024-01-09,04:18:03,142
S75633,S7 Airlines,2024-01-09,05:21:19,30
DP3385,Pobeda,2024-01-09,06:35:00,163
FV9743,Utair,2024-01-09,06:47:43,238
DP2914,Aeroflot,2024-01-09,08:07:34,75
SU901,Nordwind,2024-01-09,09:35:21,162
S76973,S7 Airlines,2024-01-09,09:35:28,45
S72399,Utair,2024-01-09,09:56:25,167
N44597,Utair,2024-01-09,10:02:42,221
DP126,Pobeda,2024-01-09,10:36:09,12
N45740,S7 Airlines,2024-01-09,11:14:49,276
S76924,Utair,2024-01-09,11:48:22,128
SU2339,S7 Airlines,2024-01-09,12:41:27,109
U67275,Nordwind,2024-01-09,12:49:56,17
U65331,Rossiya,2024-01-09,13:39:34,148
S73309,Rossiya,2024-01-09,14:54:06,47
FV1102,Red Wings,2024-01-09,17:45:50,129
UT7848,Aeroflot,2024-01-09,17:51:51,40
U68700,S7 Airlines,2024-01-09,19:00:02,84
FV6986,S7 Airlines,2024-01-09,20:48:57,24
DP4094,Rossiya,2024-01-09,21:12:10,52
WZ2210,Nordwind,2024-01-09,22:05:21,20
N49544,Red Wings,2024-01-09,23:00:54,272
FV8626,S7 Airlines,2024-01-09,23:29:05,233
FV4914,S7 Airlines,2024-01-09,23:30:57,227
N45302,Pobeda,2024-01-10,00:55:15,219
U66405,S7 Airlines,2024-01-10,00:55:39,125
WZ382,Red Wings,2024-01-10,01:49:04,114
SU8899,Red Wings,2024-01-10,02:47:19,217
S75731,Red Wings,2024-01-10,05:27:09,218
DP1634,Ural Airlines,2024-01-10,06:30:57,67
DP1114,Nordwind,2024-01-10,07:04:05,64
DP4872,Nordwind,2024-01-10,07:28:24,18
S78560,Utair,2024-01-10,08:25:51,157
S74677,Nordwind,2024-01-10,11:31:39,198
DP3472,S7 Airlines,2024-01-10,11:46:46,73
U69178,Red Wings,2024-01-10,12:49:18,66
SU8336,Red Wings,2024-01-10,13:56:09,286
WZ8417,Utair,2024-01-10,15:08:27,66
DP1169,S7 Airlines,2024-01-10,15:10:29,122
DP8341,Aeroflot,2024-01-10,17:24:19,165
N44271,S7 Airlines,2024-01-10,17:30:39,228
DP8413,Utair,2024-01-10,18:27:56,230
SU890,Rossiya,2024-01-10,18:32:14,186
UT2711,Aeroflot,2024-01-10,18:45:05,92
S7817,Nordwind,2024-01-10,19:10:39,90
UT2671,S7 Airlines,2024-01-10,20:31:11,211
FV7841,Ural Airlines,2024-01-10,23:01:36,82
U67518,Ural Airlines,2024-01-10,23:29:59,42
DP7250,Utair,2024-01-11,01:25:03,45
DP5925,Pobeda,2024-01-11,01:37:11,18
S71850,Ural Airlines,2024-01-11,01:47:31,123
N46370,Rossiya,2024-01-11,01:49:35,58
N49997,Ural Airlines,2024-01-11,02:27:51,262
S72078,Ural Airlines,2024-01-11,04:11:27,81
U69248,Aeroflot,2024-01-11,06:04:47,104
U67535,Utair,2024-01-11,07:28:26,3
N49788,S7 Airlines,2024-01-11,08:34:16,171
U65762,Utair,2024-01-11,08:55:52,99
DP7647,Rossiya,2024-01-11,09:31:04,284
SU2059,Ural Airlines,2024-01-11,10:43:09,145
DP7411,Rossiya,2024-01-11,10:55:52,282
N42485,Rossiya,2024-01-11,11:08:05,11
DP7388,Pobeda,2024-01-11,11:13:40,61
S72723,Utair,2024-01-11,12:04:55,290
SU5197,Rossiya,2024-01-11,12:14:57,198
DP8532,Ural Airlines,2024-01-11,12:43:18,65
U6779,Red Wings,2024-01-11,16:06:38,191
WZ8839,Ural Airlines,2024-01-11,17:23:34,151
SU4755,Nordwind,2024-01-11,17:39:32,103
N48509,Rossiya,2024-01-11,18:06:39,139
S71653,Rossiya,2024-01-11,19:00:01,53
FV2299,S7 Airlines,2024-01-11,19:38:41,53
FV2133,Pobeda,2024-01-11,19:51:47,258
S74017,Utair,2024-01-11,21:51:51,36
U69641,Red Wings,2024-01-11,22:01:00,71
WZ1291,Red Wings,2024-01-11,23:18:52,226
FV568,Pobeda,2024-01-11,23:34:39,7
N4586,Nordwind,2024-01-11,23:51:30,168
S71986,Nordwind,2024-01-11,23:59:30,261
FV9448,Nordwind,2024-01-12,00:01:05,251
U64969,Rossiya,2024-01-12,00:39:46,299
N4592,Pobeda,2024-01-12,00:51:25,219
SU8991,Red Wings,2024-01-12,02:47:04,149
U69500,S7 Airlines,2024-01-12,03:11:23,23
FV5244,Ural Airlines,2024-01-12,03:26:32,277
SU8995,Nordwind,2024-01-12,03:47:30,254
DP317,Ural Airlines,2024-01-12,04:05:56,131
U6477,Utair,2024-01-12,04:43:38,160
WZ8015,Ural Airlines,2024-01-12,05:24:21,62
FV530,Utair,2024-01-12,05:44:54,30
DP1075,Utair,2024-01-12,06:46:08,226
FV3942,Pobeda,2024-01-12,07:10:10,280
SU6346,S7 Airlines,2024-01-12,07:35:24,18
S74439,Aeroflot,2024-01-12,07:40:29,14
SU4607,Red Wings,2024-01-12,07:57:29,124
S75514,S7 Airlines,2024-01-12,09:47:18,18
WZ2494,Ural Airlines,2024-01-12,10:05:36,71
WZ5146,S7 Airlines,2024-01-12,10:12:23,26
SU2753,Ural Airlines,2024-01-12,10:35:01,80
DP7135,Red Wings,2024-01-12,12:22:21,164
WZ4788,Red Wings,2024-01-12,12:23:24,241
N46776,Pobeda,2024-01-12,15:42:33,78
N46190,Aeroflot,2024-01-12,16:16:44,41
U67119,Utair,2024-01-12,16:29:27,203
WZ7346,S7 Airlines,2024-01-12,17:47:26,4
WZ9682,Aeroflot,2024-01-12,17:59:22,50
SU6167,Rossiya,2024-01-12,18:51:23,129
FV6998,Ural Airlines,2024-01-12,19:13:46,72
SU5102,Nordwind,2024-01-12,19:53:37,136
SU8452,Utair,2024-01-12,20:22:25,57
DP1887,Utair,2024-01-12,21:00:24,190
U65542,Ural Airlines,2024-01-12,22:35:14,219
SU6155,S7 Airlines,2024-01-12,22:51:08,153
U64092,Pobeda,2024-01-12,23:32:04,20
WZ9774,Rossiya,2024-01-13,02:20:44,217
UT7907,Red Wings,2024-01-13,02:41:51,96
UT9772,Pobeda,2024-01-13,06:18:43,217
WZ7006,Rossiya,2024-01-13,07:16:45,89
UT2314,Ural Airlines,2024-01-13,07:36:23,137
UT8024,Rossiya,2024-01-13,08:57:51,137
N4154,Utair,2024-01-13,09:21:56,50
WZ3393,Aeroflot,2024-01-13,11:39:55,74
N45444,Pobeda,2024-01-13,12:02:22,18
DP8820,Nordwind,2024-01-13,12:30:22,165
S79382,Ural Airlines,2024-01-13,12:47:17,174
S74292,Rossiya,2024-01-13,14:41:59,181
S71058,Nordwind,2024-01-13,15:17:20,191
DP7673,Nordwind,2024-01-13,16:49:09,71
SU842,S7 Airlines,2024-01-13,17:04:27,275
UT8113,Pobeda,2024-01-13,17:20:41,179
WZ4133,Ural Airlines,2024-01-13,17:56:27,173
S79625,Red Wings,2024-01-13,18:03:21,198
SU5412,Red Wings,2024-01-13,18:16:08,299
N45442,Pobeda,2024-01-13,18:22:41,135
FV6423,S7 Airlines,2024-01-13,19:01:13,241
UT342,Pobeda,2024-01-13,19:30:10,271
FV8176,Rossiya,2024-01-13,20:04:24,215
UT7368,Pobeda,2024-01-13,21:08:26,238
WZ7933,Red Wings,2024-01-13,21:30:06,90
U65086,Utair,2024-01-13,22:37:14,119
WZ6823,Ural Airlines,2024-01-13,23:43:42,216
SU9955,Rossiya,2024-01-14,00:01:45,55
SU2573,Ural Airlines,2024-01-14,00:37:10,22
FV6490,S7 Airlines,2024-01-14,00:47:43,109
SU9526,Nordwind,2024-01-14,01:26:47,276
DP7116,Utair,2024-01-14,02:08:54,261
N45999,Red Wings,2024-01-14,02:19:03,36
S7942,Red Wings,2024-01-14,02:33:53,190
UT1773,Rossiya,2024-01-14,02:44:25,132
DP6374,Aeroflot,2024-01-14,02:44:27,108
DP2558,Rossiya,2024-01-14,02:53:05,206
UT6277,Pobeda,2024-01-14,04:10:33,115
FV4129,Ural Airlines,2024-01-14,04:58:01,17
U61381,Utair,2024-01-14,05:26:30,142
WZ617,Aeroflot,2024-01-14,06:04:19,2
S71988,Nordwind,2024-01-14,06:35:15,283
DP1920,Red Wings,2024-01-14,07:19:05,295
WZ4654,Red Wings,2024-01-14,10:26:04,210
WZ3960,Ural Airlines,2024-01-14,10:43:05,173
UT7242,Rossiya,2024-01-14,12:01:38,179
DP7712,Pobeda,2024-01-14,12:42:30,244
N49899,Pobeda,2024-01-14,12:47:04,1
N48938,Pobeda,2024-01-14,13:09:50,292
FV9776,Ural Airlines,2024-01-14,14:01:37,95
U63268,Aeroflot,2024-01-14,14:30:11,87
FV8772,Aeroflot,2024-01-14,15:59:31,138
U69461,Ural Airlines,2024-01-14,16:32:56,107
U67099,Aeroflot,2024-01-14,16:35:19,149
FV5165,S7 Airlines,2024-01-14,16:47:37,176
S7368,S7 Airlines,2024-01-14,17:00:32,13
WZ1583,Nordwind,2024-01-14,17:10:35,182
SU4360,Rossiya,2024-01-14,17:29:25,70
DP1345,Red Wings,2024-01-14,18:07:24,283
SU2397,Rossiya,2024-01-14,20:16:54,223
UT5684,Pobeda,2024-01-14,21:58:18,268
DP9807,Pobeda,2024-01-14,22:09:29,216
S73193,Utair,2024-01-14,23:08:57,126
DP7166,Utair,2024-01-14,23:17:47,46
FV2450,S7 Airlines,2024-01-14,23:20:47,85
N49780,Ural Airlines,2024-01-14,23:33:07,281
SU2214,Utair,2024-01-14,23:39:04,41
S71585,Pobeda,2024-01-14,23:52:17,200
SU6836,Pobeda,2024-01-15,00:06:45,143
WZ4347,Rossiya,2024-01-15,01:21:37,28
WZ5353,Aeroflot,2024-01-15,02:29:19,2
SU5693,Red Wings,2024-01-15,03:31:44,25
SU2652,Pobeda,2024-01-15,03:51:12,274
N46487,Utair,2024-01-15,04:56:40,7
S73915,S7 Airlines,2024-01-15,05:05:01,264
WZ5597,Nordwind,2024-01-15,05:32:37,266
WZ5186,Rossiya,2024-01-15,07:01:29,299
SU614,Pobeda,2024-01-15,07:06:30,55
UT6185,Nordwind,2024-01-15,08:30:57,156
U64581,Nordwind,2024-01-15,11:51:35,257
DP7939,Aeroflot,2024-01-15,12:54:20,116
DP6983,Red Wings,2024-01-15,13:14:05,92
S7110,Nordwind,2024-01-15,13:27:52,238
UT1566,Rossiya,2024-01-15,14:12:59,130
N46870,Nordwind,2024-01-15,14:20:54,113
UT2194,Rossiya,2024-01-15,15:03:58,127
S74758,Aeroflot,2024-01-15,15:05:01,157
WZ7231,Nordwind,2024-01-15,15:29:59,152
WZ3680,Nordwind,2024-01-15,16:38:12,82
FV8027,Utair,2024-01-15,17:30:06,187
UT2423,S7 Airlines,2024-01-15,18:21:30,171
SU1439,Red Wings,2024-01-15,19:12:21,52
DP4840,Red Wings,2024-01-15,19:45:07,254
FV7824,Pobeda,2024-01-15,19:58:21,59
U61377,Nordwind,2024-01-15,20:11:22,136
U61034,S7 Airlines,2024-01-15,20:55:00,265
DP983,Ural Airlines,2024-01-16,00:43:21,133
FV5991,Pobeda,2024-01-16,00:43:55,34
DP1140,Pobeda,2024-01-16,02:00:00,251
U67004,Pobeda,2024-01-16,02:01:31,101
SU9783,S7 Airlines,2024-01-16,02:08:54,222
N44579,S7 Airlines,2024-01-16,02:48:42,94
UT7184,Ural Airlines,2024-01-16,03:28:03,27
FV7125,Aeroflot,2024-01-16,03:57:23,247
U67694,Pobeda,2024-01-16,03:58:43,187
N46816,S7 Airlines,2024-01-16,04:17:10,239
U63805,Rossiya,2024-01-16,05:46:14,134
UT668,Red Wings,2024-01-16,06:36:43,165
FV2772,Aeroflot,2024-01-16,06:42:41,61
WZ851,Aeroflot,2024-01-16,07:20:08,237
SU2699,Utair,2024-01-16,07:57:29,262
WZ5553,S7 Airlines,2024-01-16,09:13:24,86
U68329,Rossiya,2024-01-16,09:24:10,72
FV1186,Ural Airlines,2024-01-16,09:35:18,260
FV8335,Red Wings,2024-01-16,11:25:46,212
DP5336,Utair,2024-01-16,11:35:54,273
FV7266,S7 Airlines,2024-01-16,13:10:42,246
WZ9883,Red Wings,2024-01-16,13:14:25,66
FV2623,S7 Airlines,2024-01-16,13:17:21,120
S77195,S7 Airlines,2024-01-16,13:35:15,48
U68477,Utair,2024-01-16,16:28:47,56
UT104,Nordwind,2024-01-16,16:41:42,5
UT9853,Aeroflot,2024-01-16,17:17:04,148
U6998,Nordwind,2024-01-16,20:24:17,273
DP6782,Ural Airlines,2024-01-16,22:36:35,76
WZ4100,Utair,2024-01-17,00:26:34,192
FV3021,Nordwind,2024-01-17,00:57:49,117
N4499,Aeroflot,2024-01-17,02:42:54,232
WZ6690,Pobeda,2024-01-17,02:57:10,251
UT2527,Utair,2024-01-17,04:56:20,103
N47922,Aeroflot,2024-01-17,06:39:07,235
S72586,Pobeda,2024-01-17,08:56:52,297
SU1932,Utair,2024-01-17,09:13:45,92
UT3781,Ural Airlines,2024-01-17,10:01:00,132
DP4080,S7 Airlines,2024-01-17,11:15:24,43
S77088,Pobeda,2024-01-17,13:08:14,59
N49852,Ural Airlines,2024-01-17,13:30:46,184
WZ2759,Pobeda,2024-01-17,13:52:16,79
SU816,Nordwind,2024-01-17,15:35:49,218
S72358,Utair,2024-01-17,15:52:06,109
UT6042,Rossiya,2024-01-17,17:06:25,212
S72916,Pobeda,2024-01-17,18:35:19,240
SU7058,S7 Airlines,2024-01-17,19:11:27,198
WZ2991,Pobeda,2024-01-17,19:16:55,17
DP2615,Utair,2024-01-17,19:24:53,27
FV2143,Ural Airlines,2024-01-17,19:31:32,225
FV6661,Nordwind,2024-01-17,20:21:14,284
DP953,Red Wings,2024-01-17,20:38:18,164
UT6309,Aeroflot,2024-01-17,21:06:19,5
N4556,Red Wings,2024-01-17,21:07:15,259
UT9490,Pobeda,2024-01-17,22:09:35,72
U69220,Ural Airlines,2024-01-17,23:04:39,278
DP6130,Pobeda,2024-01-17,23:52:29,92
N44805,Rossiya,2024-01-18,00:34:40,141
DP6068,S7 Airlines,2024-01-18,01:01:26,62
DP6788,Utair,2024-01-18,01:08:18,145
S76196,Nordwind,2024-01-18,01:36:35,30
N41367,Rossiya,2024-01-18,02:38:54,114
U67310,Pobeda,2024-01-18,02:59:05,178
N47718,Pobeda,2024-01-18,03:00:20,69
U6567,Red Wings,2024-01-18,04:45:13,132
U66869,Ural Airlines,2024-01-18,05:13:49,181
N41275,Aeroflot,2024-01-18,05:38:20,145
FV2419,Ural Airlines,2024-01-18,06:08:53,119
FV9175,Aeroflot,2024-01-18,07:05:52,299
N46233,Pobeda,2024-01-18,08:04:43,134
FV6475,Aeroflot,2024-01-18,09:35:06,35
DP9347,S7 Airlines,2024-01-18,10:22:26,174
UT7478,Rossiya,2024-01-18,11:13:44,221
DP677,Ural Airlines,2024-01-18,12:01:46,213
S72321,Rossiya,2024-01-18,12:47:01,101
DP1499,Rossiya,2024-01-18,14:01:26,37
FV431,Aeroflot,2024-01-18,15:02:13,194
U65130,Red Wings,2024-01-18,15:09:33,226
WZ3000,Rossiya,2024-01-18,15:20:37,275
WZ8025,Utair,2024-01-18,15:28:23,145
FV1791,Red Wings,2024-01-18,16:38:59,130
UT2003,S7 Airlines,2024-01-18,16:50:06,259
SU332,Nordwind,2024-01-18,16:54:57,275
